Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2024-08-16,Alaves,Celta,A,L,2.0,3.2,4.1,-0.5,2.06,1.87,2.2,1.67,2,1,0.05640243902439024,2.1128048780487805,3.3804878048780487,4.33125,0.0,0.0
2024-08-25,Alaves,Betis,H,D,2.38,3.1,3.25,-0.25,2.05,1.85,2.38,1.57,0,0,0.050441020080488785,2.5000496277915634,3.256367162249515,3.413933315261588,-0.23088023088023088,-0.23088023088023088
2024-08-28,Alaves,Sociedad,A,W,1.7,3.5,5.75,-0.75,1.95,1.98,2.5,1.53,1,2,0.04786262331019353,1.781366459627329,3.6675191815856776,6.0252100840336125,-0.39999205971097346,-0.6308722905912043
2024-09-01,Alaves,Las Palmas,H,W,1.95,3.4,4.0,-0.5,1.98,1.92,2.3,1.62,2,0,0.05693815987933637,2.0610294117647054,3.5935897435897433,4.2277526395173455,0.8340306834030683,0.20315839281186387
2024-09-14,Alaves,Espanol,A,L,2.63,3.2,2.8,0.0,1.89,2.01,2.63,1.5,3,2,0.049870994024986404,2.761160714285714,3.3595871808799562,2.9396387832699618,0.5148055654655725,0.7179639582774364
2024-09-20,Alaves,Sevilla,H,W,2.15,3.1,3.7,-0.25,1.88,2.05,2.2,1.67,2,1,0.057967194501328034,2.274629468177855,3.2796983029541167,3.9144786196549144,-0.34017784963621667,0.37778610864121975
2024-09-24,Alaves,Real Madrid,A,L,1.2,6.5,13.0,-2.0,2.05,1.88,1.5,2.63,3,2,0.0641025641025641,1.2769230769230768,6.916666666666666,13.833333333333332,0.560367957071675,0.9381540657128947
2024-09-28,Alaves,Getafe,A,L,2.55,2.88,3.1,-0.25,2.15,1.68,3.2,1.36,2,0,0.06195973012861056,2.7079973118279566,3.058444022770398,3.292075163398693,-0.07228915662650603,0.8658649090863887
2024-10-06,Alaves,Barcelona,H,L,5.25,4.5,1.57,1.0,1.93,1.97,1.62,2.3,0,3,0.049641087857648314,5.510615711252655,4.723384895359418,1.647936507936508,-0.3037597716838317,0.562105137402557
2024-10-18,Alaves,Valladolid,H,L,1.62,3.9,5.75,-0.75,1.75,2.03,2.1,1.73,2,3,0.04760725050580117,1.697123745819398,4.0856682769726245,6.023741690408357,-0.18146792525524943,0.3806372121473075
2024-10-26,Alaves,Vallecano,A,L,2.25,3.1,3.5,-0.25,1.95,1.95,2.5,1.53,1,0,0.052739375320020265,2.368663594470046,3.2634920634920626,3.6845878136200714,-0.5892322244994482,-0.20859501235214073
2024-11-01,Alaves,Mallorca,H,W,2.25,3.0,3.4,-0.25,2.01,1.89,2.63,1.5,1,0,0.07189542483660127,2.4117647058823533,3.215686274509804,3.6444444444444444,-0.27140077821011677,-0.4799957905622575
2024-11-09,Alaves,Villarreal,A,L,1.62,4.0,5.5,-1.0,2.05,1.75,1.73,2.1,3,0,0.049102132435465684,1.6995454545454547,4.196408529741863,5.770061728395061,0.5853658536585367,0.10537006309627917
2024-11-23,Alaves,Ath Madrid,A,L,1.36,4.75,9.0,-1.25,1.88,2.02,2.03,1.87,2,1,0.05693154454764349,1.4374269005847953,5.020424836601307,9.512383900928791,-0.17330837122225196,-0.06793830812597279
2024-11-30,Alaves,Leganes,H,D,1.8,3.4,5.0,-0.5,1.84,2.06,2.75,1.44,1,1,0.04967320261437913,1.8894117647058823,3.5688888888888886,5.248366013071895,-0.10512611879576894,-0.17306442692174173
2024-12-08,Alaves,Osasuna,A,D,2.05,3.3,3.75,-0.5,2.09,1.81,2.3,1.62,2,2,0.05750184774575029,2.167878787878788,3.489756097560976,3.9656319290465634,-0.5292652552926526,-0.7023296822143943
2024-12-15,Alaves,Ath Bilbao,H,D,3.6,3.1,2.15,0.25,2.04,1.86,2.5,1.53,1,1,0.06547470200883554,3.8357089272318077,3.3029715762273906,2.2907706093189963,-0.2521666200726866,-0.9544963022870809
2024-12-22,Alaves,Valencia,A,D,2.25,3.1,3.5,-0.25,1.95,1.95,2.63,1.5,2,2,0.052739375320020265,2.368663594470046,3.2634920634920626,3.6845878136200714,-0.26070799921768045,-1.2152043015047613
2025-01-11,Alaves,Girona,H,L,2.75,3.1,2.75,0.0,1.95,1.95,2.2,1.67,0,1,0.04985337243401755,2.887096774193548,3.2545454545454544,2.887096774193548,-0.27140077821011677,-1.4866050797148782
2025-01-18,Alaves,Betis,A,W,1.75,3.6,4.75,-0.75,2.02,1.88,2.1,1.73,1,3,0.05973266499582275,1.85453216374269,3.815037593984962,5.033730158730159,-0.3463687150837989,-1.832973794798677
2025-01-27,Alaves,Celta,H,D,2.63,3.0,3.0,0.0,1.89,2.01,2.2,1.67,1,1,0.04689480354879594,2.7533333333333334,3.140684410646388,3.140684410646388,0.8013401655498621,-1.0316336292488149
2025-02-02,Alaves,Barcelona,A,L,1.2,7.5,13.0,-2.0,1.88,2.02,1.36,3.2,1,0,0.04358974358974366,1.2523076923076923,7.826923076923077,13.566666666666666,-0.36319612590799033,-1.3948297551568052
2025-02-09,Alaves,Getafe,H,L,2.3,2.9,3.6,-0.25,1.98,1.92,3.2,1.36,0,1,0.05738797268032658,2.431992337164751,3.066425120772947,3.8065967016491755,-0.07371007371007371,-1.468539828866879
2025-02-15,Alaves,Leganes,A,D,3.1,2.9,2.6,0.25,1.7,2.1,2.7,1.41,3,3,0.052023615983571414,3.2612732095490715,3.050868486352357,2.735261401557286,-0.4111855061047657,-1.8797253349716445
2025-02-22,Alaves,Espanol,H,L,1.8,3.25,5.25,-0.75,2.08,1.82,2.63,1.5,0,1,0.053724053724053755,1.8967032967032968,3.4246031746031744,5.532051282051283,-0.36559577063847093,-2.2453211056101154
2025-03-02,Alaves,Mallorca,A,D,2.25,3.1,3.5,-0.25,1.95,1.98,3.0,1.4,1,1,0.052739375320020265,2.368663594470046,3.2634920634920626,3.6845878136200714,-0.5272305909617613,-2.7725516965718766
2025-03-08,Alaves,Villarreal,H,W,3.1,3.25,2.38,0.25,1.84,2.06,2.0,1.8,1,0,0.050441020080488785,3.256367162249515,3.413933315261588,2.5000496277915634,-0.27140077821011677,-3.0439524747819937
2025-03-14,Alaves,Las Palmas,A,D,2.88,3.0,2.75,0.0,2.03,1.9,2.5,1.53,2,2,0.044191919191919116,3.0072727272727273,3.1325757575757573,2.8715277777777777,0.6929093218993172,-2.3510431528826765
2025-03-29,Alaves,Vallecano,H,L,2.15,2.9,4.1,-0.25,1.78,2.0,2.75,1.44,0,2,0.05384630430105419,2.2657695542472664,3.0561542824730568,4.320769847634321,-0.3482466747279323,-2.6992898276106088
2025-04-05,Alaves,Girona,A,W,2.05,3.4,3.6,-0.5,2.08,1.82,2.1,1.73,0,1,0.05970030288538197,2.172385620915033,3.6029810298102984,3.814921090387375,-0.441351150705271,-3.1406409783158797
2025-04-13,Alaves,Real Madrid,H,L,5.25,4.1,1.62,0.75,2.08,1.82,1.73,2.1,0,1,0.05166258011786473,5.52122854561879,4.311816578483245,1.703693379790941,0.7378713802181271,-2.402769598097753
