Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2023-08-13,Brest,Lens,H,W,4.0,3.5,1.91,0.5,1.91,1.99,2.05,1.85,3,2,0.059274495138369465,4.237097980553478,3.707460732984293,2.023214285714286,0.0,0.0
2023-08-20,Brest,Le Havre,A,W,2.7,3.2,2.7,0.0,1.95,1.95,2.2,1.67,1,2,0.0532407407407407,2.8437500000000004,3.3703703703703702,2.8437500000000004,0.7639894086496029,0.7639894086496029
2023-08-26,Brest,Marseille,A,L,1.5,4.0,6.0,-1.0,1.87,2.03,1.73,2.1,2,0,0.08333333333333326,1.625,4.333333333333333,6.5,0.6483516483516484,1.4123410570012513
2023-09-02,Brest,Rennes,H,D,3.3,3.5,2.15,0.25,2.04,1.89,1.73,2.1,0,0,0.05386086781435617,3.4777408637873757,3.6885130373502464,2.2658008658008657,-0.15384615384615385,1.2584949031550974
2023-09-17,Brest,Reims,A,W,1.85,3.6,4.2,-0.5,1.9,2.0,1.8,2.0,1,2,0.05641355641355639,1.9543650793650797,3.8030888030888033,4.436936936936937,-0.28754298815437523,0.9709519150007222
2023-09-23,Brest,Lyon,H,W,2.6,3.5,2.63,0.0,1.89,2.01,1.67,2.2,1,0,0.05055780721179959,2.731450298750679,3.676952325241299,2.762967032967033,0.7746192893401016,1.7455712043408238
2023-10-01,Brest,Nice,A,D,1.73,3.8,4.5,-0.75,1.99,1.91,1.94,1.96,0,0,0.06341479903998914,1.839707602339181,4.040976236351959,4.785366595679951,0.6338941256015591,2.379465329942383
2023-10-08,Brest,Toulouse,H,D,1.8,3.8,4.33,-0.75,2.06,1.84,2.01,1.89,1,1,0.04966033250948776,1.8893885985170777,3.9887092635360535,4.545029239766082,-0.20897040592517244,2.1704949240172104
2023-10-22,Brest,Lille,A,L,1.8,3.5,4.75,-0.75,2.05,1.85,1.98,1.92,1,0,0.05179615705931484,1.8932330827067665,3.681286549707602,4.996031746031746,-0.5292717447246527,1.6412231792925578
2023-10-29,Brest,Paris SG,H,L,5.75,4.33,1.53,1.0,2.05,1.88,1.65,2.2,2,3,0.05845469693718108,6.086114507388792,4.583108837737995,1.619435686313887,-0.20015885623510724,1.4410643230574505
2023-11-05,Brest,Monaco,A,L,1.7,4.0,4.75,-0.75,1.98,1.95,1.62,2.25,2,0,0.04876160990712064,1.782894736842105,4.195046439628483,4.981617647058823,-0.1643084432253056,1.276755879832145
2023-11-26,Brest,Montpellier,A,W,2.3,3.4,3.1,-0.25,2.01,1.92,1.98,1.92,1,3,0.05148090091576596,2.4184060721062615,3.5750350631136043,3.2595907928388743,-0.2007380073800738,1.0760178724520713
2023-12-03,Brest,Clermont,H,W,1.75,3.6,4.5,-0.75,2.05,1.88,2.04,1.86,3,0,0.0714285714285714,1.875,3.8571428571428563,4.821428571428571,0.6932130247155748,1.7692308971676458
