Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2025-08-02,Annan Athletic,Elgin,H,W,2.6,3.4,2.4,0.0,1.98,1.83,1.9,1.9,3,2,0.09539969834087492,2.848039215686275,3.724358974358975,2.6289592760180995,0.0,0.0
2025-08-09,Annan Athletic,Stirling,A,D,2.15,3.4,3.0,-0.25,1.9,1.9,1.93,1.88,0,0,0.09256725946192423,2.3490196078431373,3.7147286821705423,3.2777017783857727,0.648881239242685,0.648881239242685
2025-08-16,Annan Athletic,Edinburgh City,A,D,2.38,3.4,2.63,0.0,1.78,2.03,1.85,1.95,2,2,0.09451385116784361,2.604942965779468,3.721347093970668,2.8785714285714286,-0.30509181969949917,0.34378941954318587
2025-08-23,Annan Athletic,Dumbarton,H,L,2.35,3.3,2.75,-0.25,2.05,1.75,1.83,1.98,3,4,0.09219858156028371,2.5666666666666664,3.604255319148936,3.00354609929078,-0.34739454094292804,-0.0036051213997421727
2025-08-30,Annan Athletic,Spartans,A,L,1.8,3.5,3.8,-0.5,1.8,2.0,1.85,1.95,1,0,0.10442773600668342,1.98796992481203,3.865497076023392,4.196825396825397,-0.38961038961038963,-0.3932155110101318
2025-08-02,Clyde,Dumbarton,A,L,2.3,3.6,2.63,0.0,1.78,2.03,1.73,2.08,2,1,0.09278852335555943,2.5134136037177863,3.934038684080014,2.874033816425121,0.0,0.0
2025-08-09,Clyde,Forfar,H,D,2.38,3.1,2.8,-0.25,2.08,1.73,2.2,1.65,0,0,0.09989156953103828,2.6177419354838714,3.409663865546219,3.0796963946869074,-0.3479430180274824,-0.3479430180274824
2025-08-16,Clyde,Spartans,H,L,2.25,3.4,2.8,-0.25,2.0,1.8,1.85,1.95,1,3,0.09570494864612522,2.465336134453782,3.7253968253968255,3.067973856209151,-0.38200862600123225,-0.7299516440287146
2025-08-23,Clyde,Stranraer,A,D,3.7,3.3,1.9,0.5,1.85,1.95,2.05,1.75,1,1,0.09961636277425745,4.068580542264753,3.628733997155049,2.0892710892710893,-0.4056242011077971,-1.1355758451365117
2025-08-30,Clyde,Elgin,H,D,2.45,3.25,2.6,-0.25,2.1,1.7,1.83,1.98,0,0,0.10047095761381475,2.6961538461538463,3.576530612244898,2.8612244897959185,-0.4786358290866327,-1.6142116742231445
2025-08-02,Dumbarton,Clyde,H,W,2.3,3.6,2.63,0.0,1.78,2.03,1.73,2.08,2,1,0.09278852335555943,2.5134136037177863,3.934038684080014,2.874033816425121,0.0,0.0
