Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2021-07-31,Arbroath,Inverness C,H,L,2.87,3.2,2.37,0.25,1.77,2.1,2.07,1.72,0,1,0.08287298401917109,3.1078454641350217,3.4651935488613472,2.5664089721254357,0.0,0.0
2021-08-07,Arbroath,Ayr,A,D,2.45,3.2,3.0,-0.25,2.1,1.77,2.35,1.57,2,2,0.05399659863945572,2.582291666666667,3.3727891156462584,3.1619897959183674,-0.32176632060382093,-0.32176632060382093
2021-08-21,Arbroath,Partick,H,W,3.3,3.3,2.05,0.25,2.0,1.8,1.85,1.95,3,1,0.09386548410938667,3.6097560975609757,3.6097560975609757,2.2424242424242427,-0.3162565550625252,-0.6380228756663462
2021-08-28,Arbroath,Dunfermline,A,W,1.95,3.4,3.5,-0.5,2.02,1.83,1.98,1.88,0,3,0.09265244559362218,2.130672268907563,3.7150183150183156,3.8242835595776774,0.722972972972973,0.08495009730662684
2021-09-11,Arbroath,Hamilton,H,W,2.2,3.3,2.9,-0.25,2.05,1.8,1.75,2.05,4,0,0.10240334378265414,2.425287356321839,3.6379310344827585,3.196969696969697,0.7385131137842635,0.8234632110908904
2021-09-18,Arbroath,Queen of Sth,A,W,2.6,3.5,2.37,0.0,2.02,1.83,1.72,2.07,0,2,0.09227059859971254,2.839903556359253,3.8229470950989946,2.588681318681319,0.5876777251184835,1.4111409362093739
2021-09-24,Arbroath,Kilmarnock,H,D,3.1,3.3,2.1,0.25,1.9,1.95,2.0,1.85,0,0,0.10180142438206952,3.4155844155844157,3.6359447004608296,2.313782991202346,0.6137029333106933,2.0248438695200672
2021-10-02,Arbroath,Morton,A,D,3.25,3.25,2.0,0.25,1.95,1.9,2.15,1.66,2,2,0.11538461538461542,3.625,3.625,2.230769230769231,-0.29277566539923955,1.7320682041208275
2021-10-16,Arbroath,Raith Rvs,A,L,2.1,3.2,3.1,-0.25,1.93,1.93,2.07,1.72,2,1,0.11127112135176653,2.33366935483871,3.556067588325653,3.4449404761904763,-0.4482758620689655,1.283792342051862
2021-10-23,Arbroath,Ayr,H,D,1.72,3.5,4.5,-0.5,1.8,2.05,2.05,1.75,1,1,0.08933185677371736,1.8736507936507938,3.8126614987080107,4.9019933554817285,-0.29028077753779696,0.9935115645140651
2021-10-26,Arbroath,Inverness C,A,W,2.0,3.3,3.4,-0.5,2.1,1.77,2.25,1.61,0,1,0.09714795008912658,2.194295900178253,3.620588235294117,3.7303030303030305,-0.5337173839376482,0.45979418057641686
2021-10-30,Arbroath,Dunfermline,H,W,1.83,3.5,3.5,-0.5,1.93,1.93,1.95,1.85,4,2,0.11787665886026533,2.045714285714286,3.912568306010929,3.912568306010929,0.7319252640129976,1.1917194445894146
2021-11-06,Arbroath,Hamilton,A,D,3.1,3.3,2.1,0.25,1.9,1.95,1.95,1.85,1,1,0.10180142438206952,3.4155844155844157,3.6359447004608296,2.313782991202346,0.511173184357542,1.7028926289469566
2021-11-13,Arbroath,Queen of Sth,H,D,1.75,3.4,4.75,-0.5,1.8,2.05,1.95,1.9,1,1,0.07607253427686866,1.8831269349845203,3.658646616541353,5.1113445378151265,-0.43219264892268694,1.2706999800242695
