Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2023-08-05,Birmingham,Swansea,A,D,1.85,3.6,4.2,-0.5,1.88,2.02,1.93,1.93,1,1,0.05641355641355639,1.9543650793650797,3.8030888030888033,4.436936936936937,0.0,0.0
2023-08-12,Birmingham,Leeds,H,W,3.3,3.5,2.15,0.25,1.99,1.91,1.8,2.0,1,0,0.05386086781435617,3.4777408637873757,3.6885130373502464,2.2658008658008657,-0.22538071065989845,-0.22538071065989845
2023-08-19,Birmingham,Bristol City,A,W,2.2,3.3,3.4,-0.25,1.94,1.96,2.3,1.62,0,2,0.051693404634581164,2.3137254901960786,3.4705882352941178,3.575757575757576,0.7124570118456248,0.48707630118572637
2023-08-26,Birmingham,Plymouth,H,W,1.85,3.5,4.33,-0.5,1.87,2.03,2.0,1.8,2,1,0.0572017084719163,1.9558231606730456,3.7002059796517073,4.577683397683398,0.7203389830508475,1.207415284236574
2023-09-02,Birmingham,Millwall,H,D,2.3,3.2,3.25,-0.25,2.05,1.85,2.38,1.57,1,1,0.054974916387959816,2.4264423076923074,3.375919732441471,3.4286684782608696,0.48870633086486404,1.696121615101438
2023-09-16,Birmingham,Watford,A,L,1.95,3.3,4.0,-0.5,2.04,1.86,2.1,1.73,2,0,0.06585081585081598,2.078409090909091,3.517307692307693,4.263403263403264,-0.4121260154547256,1.2839955996467123
2023-09-19,Birmingham,Preston,A,L,2.38,3.1,3.3,-0.25,2.05,1.85,2.3,1.62,2,1,0.04577901541848406,2.488954056695992,3.2419149477973006,3.451070750880997,-0.23455440131219243,1.04944119833452
2023-09-22,Birmingham,QPR,H,D,1.85,3.5,4.33,-0.5,1.87,2.03,2.2,1.67,0,0,0.0572017084719163,1.9558231606730456,3.7002059796517073,4.577683397683398,-0.28976514020893884,0.7596760581255811
2023-09-30,Birmingham,Norwich,A,L,1.91,3.5,4.0,-0.5,1.91,1.99,1.93,1.93,2,0,0.059274495138369465,2.023214285714286,3.707460732984293,4.237097980553478,-0.511293669135136,0.24838238899044518
2023-10-03,Birmingham,Huddersfield,H,W,2.25,3.3,3.3,-0.25,1.97,1.93,2.08,1.73,4,1,0.050505050505050386,2.3636363636363633,3.4666666666666663,3.4666666666666663,-0.23601059135039718,0.012371797640048005
