Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2021-07-24,Ajaccio,Toulouse,A,D,2.0,3.1,4.2,-0.5,2.02,1.83,2.2,1.65,2,2,0.060675883256528396,2.121351766513057,3.2880952380952384,4.45483870967742,0.0,0.0
2021-07-31,Ajaccio,Amiens,H,W,1.9,3.25,4.2,-0.5,1.98,1.88,2.25,1.61,3,1,0.07210333526122992,2.036996336996337,3.484335839598997,4.5028340080971665,-0.22447501810282403,-0.22447501810282403
2021-08-07,Ajaccio,Auxerre,A,D,2.25,3.1,3.4,-0.25,1.93,1.93,2.1,1.7,0,0,0.06114273666455827,2.3875711574952563,3.2895424836601306,3.607885304659498,0.5090811005214889,0.2846060824186649
2021-08-25,Ajaccio,Caen,H,W,2.3,3.1,3.2,-0.25,2.05,1.8,2.4,1.53,2,0,0.06986325385694259,2.460685483870968,3.3165760869565224,3.4235624123422164,-0.27717067355454006,0.0074354088641248595
2021-08-28,Ajaccio,Guingamp,A,D,2.37,3.1,3.1,-0.25,2.05,1.8,2.35,1.57,1,1,0.06710221859262266,2.529032258064516,3.3080168776371304,3.3080168776371304,0.5936091765669808,0.6010445854311056
2021-09-11,Ajaccio,Sochaux,H,W,2.55,3.0,3.0,0.0,1.83,2.02,2.6,1.47,1,0,0.05882352941176472,2.6999999999999997,3.1764705882352944,3.1764705882352944,-0.302295918367347,0.29874866706375863
2021-09-14,Ajaccio,Paris FC,H,W,3.1,3.1,2.37,0.0,2.1,1.77,2.3,1.6,1,0,0.06710221859262289,3.308016877637131,3.308016877637131,2.5290322580645164,0.6296296296296295,0.9283782966933882
2021-09-18,Ajaccio,Rodez,A,W,2.45,3.2,2.9,0.0,1.77,2.1,2.5,1.5,0,2,0.06549085151301903,2.6104525862068972,3.409570724841661,3.089923469387755,0.6977040816326531,1.6260823783260414
2021-09-21,Ajaccio,Niort,H,D,1.7,3.5,5.25,-0.75,2.0,1.85,2.3,1.6,0,0,0.06442577030812324,1.8095238095238093,3.7254901960784315,5.588235294117647,0.6763673890608874,2.302449767386929
2021-09-25,Ajaccio,Bastia,A,L,2.62,3.0,2.62,0.0,1.93,1.93,2.35,1.57,2,0,0.0966921119592874,2.873333333333333,3.2900763358778624,2.873333333333333,-0.5526315789473685,1.7498181884395603
2021-10-02,Ajaccio,Quevilly Rouen,H,L,1.66,3.5,4.5,-0.75,2.0,1.85,2.25,1.61,0,1,0.11034614649072472,1.8431746031746028,3.8862115127175363,4.9965576592082614,-0.3480278422273782,1.4017903462121821
2021-10-18,Ajaccio,Nimes,A,W,2.2,3.1,3.5,-0.25,2.0,1.85,2.6,1.47,0,2,0.06284038542103065,2.3382488479262675,3.294805194805195,3.7199413489736073,-0.5425421977264899,0.8592481484856922
2021-10-23,Ajaccio,Nancy,H,W,1.8,3.3,4.5,-0.5,1.85,2.0,2.15,1.66,2,0,0.08080808080808088,1.9454545454545458,3.566666666666667,4.863636363636364,0.7311785573512022,1.5904267058368944
2021-10-30,Ajaccio,Pau FC,A,L,2.45,3.1,2.75,0.0,1.85,2.0,2.35,1.57,1,0,0.09438027410377625,2.681231671554252,3.392578849721706,3.0095457537853845,0.485981308411215,2.076408014248109
2021-11-06,Ajaccio,Dijon,H,W,2.05,3.1,4.0,-0.25,1.75,2.05,2.5,1.5,1,0,0.06038552321007096,2.173790322580645,3.2871951219512203,4.241542092840284,-0.3322760581865909,1.7441319560615185
2021-11-20,Ajaccio,Dunkerque,A,W,3.6,3.0,2.25,0.25,1.93,1.93,2.5,1.5,0,1,0.05555555555555558,3.8000000000000003,3.166666666666667,2.375,0.5399740307920609,2.2841059868535796
2021-12-03,Ajaccio,Valenciennes,H,D,1.75,3.1,5.75,-0.5,1.8,2.05,2.7,1.44,0,0,0.06792226006812241,1.8688639551192143,3.31055900621118,6.140552995391704,0.5789473684210527,2.863053355274632
2021-12-11,Ajaccio,Le Havre,A,W,3.4,2.9,2.37,0.25,1.8,2.05,3.1,1.36,0,1,0.06088616153576232,3.607012949221592,3.0765698684537104,2.514300202839757,-0.5350844277673547,2.3279689275072775
2021-12-21,Ajaccio,Grenoble,H,W,1.61,3.3,5.5,-0.75,1.88,1.98,2.87,1.4,1,0,0.10596649727084517,1.780606060606061,3.6496894409937886,6.082815734989648,0.6022750191601791,2.9302439466674564
2022-01-19,Ajaccio,Amiens,A,W,3.0,3.0,2.3,0.25,1.9,1.95,2.5,1.5,0,1,0.10144927536231885,3.3043478260869565,3.3043478260869565,2.5333333333333328,0.4383934649421376,3.368637411609594
2022-01-24,Ajaccio,Caen,A,L,2.62,2.9,2.62,0.0,1.95,1.9,2.5,1.5,2,0,0.10818636483285071,2.903448275862069,3.2137404580152666,2.903448275862069,0.6052631578947367,3.973900569504331
2022-01-28,Ajaccio,Auxerre,H,D,2.25,3.1,3.0,-0.25,2.02,1.83,2.4,1.53,0,0,0.10035842293906794,2.475806451612903,3.411111111111111,3.301075268817204,-0.34441805225653205,3.6294825172477987
2022-02-07,Ajaccio,Paris FC,A,L,2.3,3.1,3.2,-0.25,2.05,1.8,2.6,1.47,2,0,0.06986325385694259,2.460685483870968,3.3165760869565224,3.4235624123422164,-0.40390879478827363,3.225573722459525
2022-02-12,Ajaccio,Guingamp,H,L,2.0,3.1,3.8,-0.25,1.75,2.05,2.7,1.44,0,1,0.0857385398981323,2.1714770797962646,3.36578947368421,4.1258064516129025,-0.29209340434248254,2.9334803181170424
2022-02-19,Ajaccio,Sochaux,A,W,2.2,3.0,3.4,-0.25,1.93,1.93,2.7,1.44,0,1,0.08199643493761144,2.380392156862745,3.2459893048128348,3.6787878787878787,-0.4605160281469899,2.4729642899700526
2022-02-26,Ajaccio,Rodez,H,W,1.75,3.1,5.5,-0.75,2.1,1.77,3.1,1.36,2,1,0.07582739840804353,1.8826979472140761,3.335064935064935,5.917050691244239,0.728171334431631,3.2011356244016835
2022-03-05,Ajaccio,Niort,A,W,3.0,2.9,2.6,0.0,2.1,1.77,2.87,1.4,0,1,0.06277630415561442,3.1883289124668437,3.0820512820512818,2.7632183908045977,0.4688473520249221,3.669982976426606
2022-03-12,Ajaccio,Bastia,H,L,2.05,3.25,3.6,-0.25,1.85,2.0,3.1,1.36,0,1,0.07327496351886609,2.2002136752136754,3.488143631436315,3.8637898686679173,0.6381031613976705,4.308086137824276
2022-03-15,Ajaccio,Quevilly Rouen,A,D,4.0,3.0,2.05,0.25,2.1,1.77,3.1,1.36,0,0,0.07113821138211374,4.284552845528455,3.2134146341463414,2.195833333333333,-0.4545013110614742,3.853584826762802
2022-03-19,Ajaccio,Nimes,H,W,1.9,3.0,4.33,-0.5,1.9,1.95,2.7,1.44,1,0,0.0905960050241077,2.0721324095458047,3.2717880150723233,4.722280701754387,-0.4554079696394688,3.3981768571233335
2022-04-04,Ajaccio,Nancy,A,W,3.8,2.7,2.2,0.25,1.95,1.9,2.87,1.4,0,2,0.08807371965266708,4.134680134680135,2.937799043062201,2.3937621832358675,0.5174053572091988,3.915582214332532
2022-04-09,Ajaccio,Pau FC,H,W,1.8,3.1,5.0,-0.5,1.8,2.05,2.6,1.47,2,1,0.0781362007168458,1.9406451612903222,3.342222222222222,5.390681003584229,0.5822475570032574,4.497829771335789
2022-04-16,Ajaccio,Dijon,A,W,2.9,2.9,2.55,0.0,2.13,1.75,2.6,1.47,0,3,0.08181203515889113,3.137254901960784,3.137254901960784,2.758620689655172,0.4847074468085105,4.9825372181443
