Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2020-09-19,AZ Alkmaar,Zwolle,H,D,1.36,4.75,8.0,-1.5,2.02,1.77,1.5,2.5,1,1,0.07082043343653233,1.456315789473684,5.086397058823529,8.566563467492259,0.0,0.0
2020-09-26,AZ Alkmaar,For Sittard,A,D,6.5,4.5,1.5,1.0,2.04,1.86,1.5,2.5,3,3,0.04273504273504258,6.777777777777777,4.692307692307692,1.564102564102564,-0.6866642573183954,-0.6866642573183954
2020-10-04,AZ Alkmaar,Sparta Rotterdam,A,D,5.0,4.0,1.66,0.75,2.01,1.89,1.6,2.3,4,4,0.052409638554216986,5.2620481927710845,4.209638554216868,1.747,-0.639344262295082,-1.3260085196134774
2020-10-17,AZ Alkmaar,VVV Venlo,H,D,1.22,6.0,12.0,-1.75,1.91,1.99,1.44,2.7,2,2,0.069672131147541,1.305,6.418032786885246,12.836065573770492,-0.5724098454493417,-1.898418365062819
2020-10-25,AZ Alkmaar,Den Haag,A,D,5.0,4.0,1.66,0.75,1.97,1.93,1.65,2.2,2,2,0.052409638554216986,5.2620481927710845,4.209638554216868,1.747,-0.7662835249042146,-2.664701889967034
2020-11-01,AZ Alkmaar,Waalwijk,H,W,1.25,6.0,10.0,-1.75,1.91,1.99,1.4,2.87,3,0,0.06666666666666665,1.3333333333333333,6.4,10.666666666666666,-0.5724098454493417,-3.2371117354163754
2020-11-08,AZ Alkmaar,Heerenveen,A,W,3.5,3.75,2.0,0.5,1.86,2.04,1.57,2.35,0,3,0.05238095238095242,3.6833333333333336,3.9464285714285716,2.104761904761905,0.25,-2.9871117354163754
2020-11-22,AZ Alkmaar,FC Emmen,H,W,1.25,6.0,10.0,-1.75,1.93,1.97,,,1,0,0.06666666666666665,1.3333333333333333,6.4,10.666666666666666,0.5248868778280543,-2.462224857588321
2020-11-29,AZ Alkmaar,Heracles,A,W,4.5,4.0,1.7,0.75,1.99,1.91,1.53,2.4,1,2,0.06045751633986929,4.772058823529412,4.241830065359477,1.8027777777777776,0.25,-2.212224857588321
2020-12-06,AZ Alkmaar,Groningen,H,L,1.45,4.5,6.5,-1.0,1.87,2.03,1.8,2.0,1,2,0.06572354848216921,1.5452991452991451,4.795755968169762,6.9272030651341,0.4453004622496147,-1.7669243953387064
2020-12-13,AZ Alkmaar,Twente,A,W,3.25,3.4,2.15,0.25,1.91,1.99,1.53,2.4,1,3,0.06692623382089868,3.4675102599179204,3.6275491949910554,2.2938914027149324,-0.6471238938053098,-2.414048289144016
2020-12-23,AZ Alkmaar,Vitesse,H,W,1.83,3.6,4.2,-0.5,1.86,2.04,1.65,2.2,3,1,0.062321103304709746,1.9440476190476188,3.8243559718969546,4.461748633879782,0.5640595719498964,-1.8499887171941198
2020-12-27,AZ Alkmaar,Utrecht,A,D,2.7,3.75,2.3,0.25,1.79,2.11,1.53,2.4,2,2,0.07181964573268917,2.893913043478261,4.019323671497585,2.465185185185185,0.48560930802204527,-1.3643794091720745
2021-01-09,AZ Alkmaar,Zwolle,A,D,4.33,4.2,1.7,0.75,1.95,1.95,1.57,2.35,1,1,0.05727741442997525,4.578011204481793,4.440565140605896,1.7973716045309578,-0.4056490384615385,-1.770028447633613
2021-01-13,AZ Alkmaar,PSV Eindhoven,A,W,1.8,4.2,3.8,-0.5,1.85,2.05,1.53,2.4,1,3,0.05680868838763575,1.902255639097744,4.43859649122807,4.015873015873016,-0.556367975035947,-2.3263964226695597
2021-01-16,AZ Alkmaar,Den Haag,H,W,1.14,8.5,13.0,-2.5,1.96,1.94,1.28,3.6,2,1,0.07176311820274672,1.2218099547511312,9.109986504723347,13.932920536635708,0.7509881422924901,-1.57540828037707
2021-01-24,AZ Alkmaar,Feyenoord,A,W,2.37,3.5,2.8,-0.25,2.09,1.81,1.57,2.35,2,3,0.06479807112718494,2.5235714285714286,3.7267932489451474,2.9814345991561177,0.18154210799200055,-1.3938661723850694
2021-01-27,AZ Alkmaar,Utrecht,H,L,1.83,3.8,3.8,-0.5,1.88,2.02,1.65,2.2,0,1,0.072763876905378,1.963157894736842,4.076502732240437,4.076502732240437,0.6645909991508632,-0.7292751732342061
2021-01-31,AZ Alkmaar,Ajax,H,L,3.9,4.0,1.8,0.5,2.06,1.84,1.44,2.7,0,3,0.06196581196581197,4.141666666666667,4.247863247863248,1.9115384615384616,-0.5093833780160858,-1.238658551250292
2021-02-06,AZ Alkmaar,FC Emmen,A,W,6.0,4.75,1.44,1.25,1.93,1.97,1.53,2.4,0,1,0.07163742690058461,6.4298245614035086,5.090277777777777,1.5431578947368418,-0.2414486921529175,-1.4801072434032094
2021-02-14,AZ Alkmaar,Heerenveen,H,W,1.44,4.5,6.5,-1.0,1.73,2.08,1.57,2.35,3,1,0.07051282051282048,1.5415384615384615,4.8173076923076925,6.958333333333332,0.3519781718963164,-1.128129071506893
2021-02-20,AZ Alkmaar,VVV Venlo,A,W,8.5,5.25,1.33,1.5,1.95,1.95,1.44,2.7,1,4,0.06000294854784016,9.010025062656641,5.565015479876162,1.4098039215686275,0.3512974051896207,-0.7768316663172723
2021-02-28,AZ Alkmaar,Feyenoord,H,W,2.05,3.6,3.2,-0.25,1.84,2.06,1.53,2.4,4,2,0.07808265582655838,2.2100694444444446,3.88109756097561,3.449864498644987,0.2906815020862309,-0.4861501642310414
2021-03-07,AZ Alkmaar,Vitesse,A,L,3.5,3.75,2.0,0.5,1.85,2.05,1.65,2.2,2,1,0.05238095238095242,3.6833333333333336,3.9464285714285716,2.104761904761905,0.5475255302435194,0.06137536601247795
2021-03-13,AZ Alkmaar,Twente,H,W,1.44,4.75,6.5,-1.25,2.02,1.88,1.53,2.4,4,1,0.058816914080071836,1.5246963562753035,5.0293803418803416,6.882309941520467,-0.4751131221719457,-0.41373775615946773
