Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2020-09-18,Belenenses,Guimaraes,A,W,1.45,4.33,7.0,-1.0,1.85,2.05,1.85,1.95,0,1,0.06345919748802609,1.5420158363576377,4.604778325123153,7.444214382416183,0.0,0.0
2020-09-28,Belenenses,Famalicao,H,L,2.4,3.2,3.0,0.0,1.82,2.08,2.1,1.7,1,2,0.0625,2.55,3.4,3.1875,0.8656674903987077,0.8656674903987077
2020-10-04,Belenenses,Nacional,A,D,2.2,3.1,3.5,-0.25,2.01,1.89,2.4,1.53,0,0,0.06284038542103065,2.3382488479262675,3.294805194805195,3.7199413489736073,-0.3921568627450981,0.47351062765360963
2020-10-18,Belenenses,Moreirense,H,D,2.3,3.1,3.25,-0.25,2.06,1.84,2.25,1.61,0,0,0.0650555615492503,2.4496277915632754,3.301672240802676,3.461430575035063,-0.26882144264879776,0.20468918500481187
2020-10-26,Belenenses,Benfica,A,L,1.11,8.5,19.0,-2.5,2.08,1.73,1.44,2.7,2,0,0.0711795386717986,1.1890092879256966,9.105026078710289,20.352411234764176,-0.40822528363047,-0.20353609862565814
2020-10-31,Belenenses,Farense,H,D,2.45,3.0,3.0,0.0,1.82,2.08,2.15,1.66,1,1,0.07482993197278898,2.6333333333333333,3.224489795918367,3.224489795918367,-0.049134227314151804,-0.2526703259398099
2020-11-06,Belenenses,Rio Ave,H,D,3.5,3.2,2.15,0.25,1.99,1.91,2.35,1.57,0,0,0.06333056478405319,3.7216569767441867,3.40265780730897,2.2861607142857143,-0.379746835443038,-0.632417161382848
2020-11-29,Belenenses,Boavista,A,D,2.1,3.1,3.75,-0.25,1.83,2.07,2.3,1.6,0,0,0.06543778801843314,2.2374193548387096,3.302857142857143,3.9953917050691246,-0.2686975200156219,-0.9011146813984698
2020-12-06,Belenenses,Sp Braga,H,W,6.0,3.8,1.57,1.0,1.92,1.98,1.9,1.9,2,1,0.06676723656274453,6.400603419376467,4.05371549893843,1.674824561403509,-0.2502883506343714,-1.1514030320328412
2020-12-19,Belenenses,Maritimo,A,L,2.37,3.1,3.2,-0.25,2.02,1.77,2.35,1.57,1,0,0.057021573431332406,2.5051411290322583,3.276766877637131,3.382469034980264,0.8437647305295135,-0.3076383015033277
2020-12-27,Belenenses,Sp Lisbon,H,L,7.0,4.33,1.45,1.0,2.08,1.82,1.85,2.0,1,2,0.06345919748802609,7.444214382416183,4.604778325123153,1.5420158363576377,-0.29564202647780774,-0.6032803279811354
2021-01-04,Belenenses,Gil Vicente,A,D,2.15,3.1,3.75,-0.25,1.89,2.01,2.5,1.5,0,0,0.05436359089772447,2.2668817204301077,3.2685271317829456,3.9538634658664664,-0.13433250960129228,-0.7376128375824278
2021-01-10,Belenenses,Pacos Ferreira,H,L,3.1,3.0,2.4,0.25,1.79,2.11,2.6,1.47,0,2,0.07258064516129026,3.325,3.217741935483871,2.5741935483870964,-0.25291718053315626,-0.990530018115584
2021-01-18,Belenenses,Portimonense,A,L,2.37,3.25,2.9,-0.25,2.08,1.82,2.5,1.5,1,0,0.07446082216924643,2.546472148541114,3.4919976720500507,3.1159363842908143,-0.3007518796992481,-1.2912818978148322
2021-01-25,Belenenses,Tondela,H,W,2.2,3.0,3.6,-0.25,1.95,1.95,2.35,1.57,2,0,0.06565656565656575,2.3444444444444446,3.1969696969696972,3.836363636363637,-0.32093081394137624,-1.6122127117562084
2021-02-01,Belenenses,Santa Clara,A,L,2.1,3.1,3.75,-0.25,1.92,1.98,2.4,1.53,2,0,0.06543778801843314,2.2374193548387096,3.302857142857143,3.9953917050691246,0.5734597156398105,-1.038752996116398
2021-02-04,Belenenses,Porto,H,D,8.5,4.6,1.36,1.25,1.99,1.91,1.8,2.0,0,0,0.07033248081841426,9.097826086956522,4.923529411764705,1.4556521739130435,-0.2502883506343714,-1.2890413467507693
2021-02-08,Belenenses,Guimaraes,H,D,3.2,3.2,2.25,0.25,1.88,2.02,2.25,1.61,1,1,0.06944444444444442,3.4222222222222225,3.4222222222222225,2.40625,-0.10991636798088411,-1.3989577147316534
2021-02-12,Belenenses,Famalicao,A,D,2.45,3.0,3.1,-0.25,2.1,1.8,2.6,1.47,0,0,0.06407724380074598,2.606989247311828,3.192231731402238,3.298639455782313,-0.2922077922077922,-1.6911655069394456
2021-02-20,Belenenses,Nacional,H,W,2.15,3.1,3.6,-0.25,1.85,2.05,2.5,1.5,2,1,0.06547470200883554,2.2907706093189963,3.3029715762273906,3.8357089272318077,-0.303155289750464,-1.9943207966899097
2021-03-01,Belenenses,Moreirense,A,D,2.6,3.0,2.9,0.0,1.84,2.06,2.5,1.5,2,2,0.06277630415561442,2.7632183908045977,3.1883289124668437,3.0820512820512818,0.5634656757285351,-1.4308551209613745
2021-03-08,Belenenses,Benfica,H,L,6.5,4.5,1.44,1.0,2.07,1.83,1.85,1.95,0,3,0.07051282051282048,6.958333333333332,4.8173076923076925,1.5415384615384615,-0.32445923460898507,-1.7553143555703596
2021-03-13,Belenenses,Farense,A,W,2.4,3.2,3.0,-0.25,2.1,1.8,2.3,1.6,0,1,0.0625,2.55,3.4,3.1875,-0.14371257485029942,-1.8990269304206588
2021-03-21,Belenenses,Rio Ave,A,D,2.0,3.1,4.0,-0.5,2.03,1.87,2.4,1.53,0,0,0.07258064516129026,2.1451612903225805,3.325,4.290322580645161,0.6862745098039216,-1.2127524206167375
2021-04-04,Belenenses,Boavista,H,L,2.7,3.0,2.8,0.0,1.89,2.01,2.87,1.4,0,2,0.060846560846560926,2.8642857142857148,3.182539682539683,2.9703703703703708,-0.2330827067669173,-1.4458351273836547
2021-04-11,Belenenses,Sp Braga,A,D,1.44,4.33,7.0,-1.25,2.06,1.84,1.95,1.85,1,1,0.06824846951867736,1.5382777961068956,4.625515873015873,7.477739286630742,-0.34912718204488774,-1.7949623094285423
2021-04-17,Belenenses,Maritimo,H,W,2.2,3.2,3.25,-0.25,1.92,1.98,2.5,1.5,2,0,0.0747377622377623,2.364423076923077,3.4391608391608397,3.4928977272727275,-0.13373025745734066,-1.928692566885883
2021-04-21,Belenenses,Sp Lisbon,A,D,1.44,4.0,8.5,-1.25,2.13,1.78,2.07,1.72,2,2,0.06209150326797386,1.5294117647058822,4.248366013071895,9.027777777777777,0.577063847092314,-1.351628719793569
2021-04-26,Belenenses,Gil Vicente,H,W,2.4,2.9,3.25,-0.25,2.11,1.79,2.6,1.47,2,1,0.06918656056587102,2.5660477453580905,3.1006410256410257,3.4748563218390807,-0.11076923076923079,-1.4623979505628
