Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2020-09-12,Alanyaspor,Sivasspor,A,W,2.25,3.5,3.0,-0.25,2.0,1.85,1.66,2.15,0,2,0.06349206349206349,2.392857142857143,3.7222222222222223,3.1904761904761907,0.0,0.0
2020-09-19,Alanyaspor,Kayserispor,H,W,1.44,4.2,7.5,-1.25,2.05,1.8,1.72,2.07,2,0,0.06587301587301586,1.5348571428571427,4.476666666666667,7.994047619047619,0.6865671641791045,0.6865671641791045
2020-09-27,Alanyaspor,Rizespor,A,D,3.2,3.4,2.2,0.25,1.9,1.95,1.7,2.1,1,1,0.06116310160427818,3.3957219251336905,3.6079545454545454,2.334558823529412,0.3484735666418466,1.035040730820951
2020-10-04,Alanyaspor,Hatayspor,H,W,1.72,3.8,4.5,-0.75,2.0,1.85,2.0,1.8,6,0,0.0667754657962738,1.834853801169591,4.053746770025841,4.800489596083232,-0.4283464566929133,0.6066942741280377
2020-10-19,Alanyaspor,Galatasaray,A,W,1.9,3.4,4.0,-0.5,1.95,1.9,1.8,2.0,1,2,0.07043343653250767,2.0338235294117646,3.639473684210526,4.281733746130031,0.45499745028046923,1.061691724408507
2020-11-07,Alanyaspor,Trabzonspor,H,D,1.72,3.8,4.5,-0.75,1.95,1.9,1.7,2.1,1,1,0.0667754657962738,1.834853801169591,4.053746770025841,4.800489596083232,0.7664497469269703,1.8281414713354773
2020-11-22,Alanyaspor,Antalyaspor,A,W,4.33,3.8,1.75,0.75,1.85,2.0,1.7,2.1,0,2,0.06553334838250358,4.61375939849624,4.049026723853514,1.8646833596693815,-0.5450025497195308,1.2831389216159466
2020-11-29,Alanyaspor,Konyaspor,H,W,1.66,3.8,5.0,-0.75,1.85,2.0,2.0,1.8,1,0,0.06556753329105902,1.768842105263158,4.049156626506025,5.327837666455294,0.4637159200169484,1.7468548416328948
2020-12-05,Alanyaspor,Genclerbirligi,A,L,5.25,4.0,1.6,1.0,1.75,2.05,1.65,2.2,2,1,0.06547619047619047,5.593750000000001,4.261904761904762,1.7047619047619047,0.43465841466317545,2.1815132562960704
2020-12-09,Alanyaspor,Goztep,A,L,3.4,3.4,2.1,0.25,2.02,1.83,1.85,1.95,1,0,0.06442577030812324,3.6190476190476186,3.6190476190476186,2.235294117647059,-0.5865921787709497,1.5949210775251208
