Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2021-07-25,Anderlecht,St. Gilloise,H,L,1.5,4.33,5.5,-1.0,2.0,1.85,1.75,2.05,1,3,0.07943173070193854,1.6191475960529078,4.673939393939394,5.9368745188606615,0.0,0.0
2021-07-31,Anderlecht,Eupen,A,D,3.25,3.75,2.0,0.25,2.02,1.83,1.83,2.02,1,1,0.07435897435897432,3.4916666666666667,4.028846153846153,2.1487179487179486,-0.6176089211618258,-0.6176089211618258
2021-08-08,Anderlecht,Seraing,H,W,1.3,5.25,7.0,-1.25,1.88,1.98,1.6,2.3,3,0,0.10256410256410242,1.4333333333333333,5.788461538461537,7.717948717948717,-0.46539379474940334,-1.083002715911229
2021-08-15,Anderlecht,Cercle Brugge,A,W,4.0,3.6,1.85,0.5,1.88,1.98,1.95,1.85,1,2,0.06831831831831825,4.273273273273273,3.845945945945945,1.9763888888888892,0.3023255813953488,-0.7806771345158803
2021-08-29,Anderlecht,Genk,A,L,2.15,3.4,3.25,-0.25,1.93,1.93,1.7,2.1,1,0,0.06692623382089868,2.2938914027149324,3.6275491949910554,3.4675102599179204,0.4940267041461701,-0.28665043036971016
2021-09-12,Anderlecht,Mechelen,H,W,1.65,3.8,4.75,-0.75,1.85,2.0,1.61,2.25,7,2,0.0797448165869219,1.7815789473684212,4.1030303030303035,5.128787878787879,-0.2883913600946839,-0.5750417904643941
2021-09-19,Anderlecht,Standard,A,W,3.4,3.3,2.05,0.25,1.95,1.9,1.8,2.0,0,1,0.08495282813790705,3.6888396156688836,3.580344332855093,2.224153297682709,0.4387001477104875,-0.1363416427539066
2021-09-23,Anderlecht,Gent,H,D,2.15,3.4,2.9,-0.25,1.88,1.98,1.7,2.1,1,1,0.10406151233548755,2.3737322515212984,3.753809141940658,3.2017783857729136,0.5503907032658785,0.4140490605119719
2021-09-26,Anderlecht,Oostende,A,D,4.33,3.75,1.66,0.75,1.77,2.02,1.6,2.3,2,2,0.10002318743797378,4.763100401606426,4.125086952892402,1.8260384911470364,-0.4212775048066652,-0.007228444294693326
2021-10-03,Anderlecht,Club Brugge,H,D,2.87,3.6,2.37,0.0,2.05,1.8,1.8,2.0,1,1,0.04815076179694877,3.0081926863572432,3.7733427424690156,2.484117305458769,-0.5476335821222719,-0.5548620264169652
2021-10-17,Anderlecht,St Truiden,A,D,4.75,3.6,1.66,0.75,1.88,1.98,1.85,2.0,2,2,0.09071373212146838,5.180890227576976,3.9265694356372864,1.8105847953216374,-0.33242551400886,-0.8872875404258251
2021-10-24,Anderlecht,Beerschot VA,H,W,1.3,5.0,10.0,-1.5,1.83,2.02,1.36,3.1,4,2,0.0692307692307692,1.3900000000000001,5.346153846153846,10.692307692307692,-0.5523077419979975,-1.4395952824238227
