Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2022-08-05,Ajaccio,Lyon,A,L,1.33,5.25,8.5,-1.5,2.0,1.93,1.66,2.2,2,1,0.06000294854784016,1.4098039215686275,5.565015479876162,9.010025062656641,0.0,0.0
2022-08-14,Ajaccio,Lens,H,D,3.2,3.25,2.3,0.25,1.86,2.04,2.2,1.66,0,0,0.054974916387959816,3.375919732441471,3.4286684782608696,2.4264423076923074,-0.1109874826147427,-0.1109874826147427
2022-08-21,Ajaccio,Rennes,A,L,1.4,4.75,8.0,-1.25,2.03,1.87,1.97,1.93,2,1,0.04981203007518786,1.469736842105263,4.986607142857142,8.398496240601503,-0.29621557360808404,-0.4072030562228267
2022-08-26,Ajaccio,Lille,H,L,3.4,3.2,2.2,0.25,1.96,1.94,2.37,1.57,1,3,0.06116310160427818,3.6079545454545454,3.3957219251336905,2.334558823529412,-0.11906893464637423,-0.526271990869201
2022-08-31,Ajaccio,Montpellier,A,L,2.1,3.3,3.6,-0.25,1.83,2.07,2.1,1.72,2,0,0.05699855699855716,2.21969696969697,3.488095238095238,3.8051948051948057,-0.27716535433070866,-0.8034373451999096
2022-09-04,Ajaccio,Lorient,H,L,2.45,3.2,2.9,-0.25,2.11,1.79,2.2,1.66,0,1,0.06549085151301903,2.6104525862068972,3.409570724841661,3.089923469387755,-0.26279863481228666,-1.0662359800121963
2022-09-11,Ajaccio,Nice,H,L,3.3,3.0,2.4,0.25,1.83,2.07,2.5,1.53,0,1,0.05303030303030298,3.4749999999999996,3.159090909090909,2.527272727272727,-0.3830753353973167,-1.449311315409513
2022-09-18,Ajaccio,Brest,A,W,2.05,3.3,4.0,-0.5,2.07,1.83,2.3,1.61,0,1,0.04083518107908368,2.1337121212121213,3.4347560975609763,4.163340724316335,-0.2877697841726619,-1.7370810995821748
2022-10-02,Ajaccio,Clermont,H,L,2.2,3.1,3.6,-0.25,1.92,1.98,2.5,1.53,1,3,0.054903877484522745,2.32078853046595,3.2702020202020203,3.7976539589442813,0.7598082726788568,-0.9772728269033182
2022-10-08,Ajaccio,Marseille,A,W,1.33,4.75,10.0,-1.25,1.84,2.06,1.9,2.0,1,2,0.06240601503759402,1.4130000000000003,5.046428571428572,10.62406015037594,-0.43088803088803085,-1.4081608577913491
2022-10-16,Ajaccio,Troyes,A,D,2.15,3.2,3.6,-0.25,1.88,2.02,2.37,1.57,1,1,0.05539405684754506,2.269097222222222,3.377260981912144,3.799418604651162,0.9058740268931351,-0.5022868308982139
2022-10-21,Ajaccio,Paris SG,H,L,9.0,5.5,1.3,1.5,1.96,1.94,1.72,2.1,0,3,0.06216006216006198,9.559440559440558,5.8418803418803416,1.3808080808080807,-0.26319816373374144,-0.7654849946319553
2022-10-30,Ajaccio,Auxerre,A,L,2.6,3.1,2.9,0.0,1.82,2.08,2.5,1.53,1,0,0.052023615983571414,2.735261401557286,3.2612732095490715,3.050868486352357,-0.10460863204096563,-0.870093626672921
2022-11-05,Ajaccio,Strasbourg,H,W,2.8,3.2,2.62,0.0,2.01,1.89,2.3,1.61,4,2,0.051322246455834275,2.943702290076336,3.3642311886586698,2.754464285714286,-0.3277755185034567,-1.1978691451763777
2022-11-13,Ajaccio,Nantes,A,D,2.0,3.3,4.0,-0.5,2.02,1.88,2.2,1.66,2,2,0.05303030303030298,2.106060606060606,3.4749999999999996,4.212121212121212,0.660291734197731,-0.5375774109786466
2022-12-28,Ajaccio,Angers,H,W,2.0,3.4,4.0,-0.5,2.02,1.88,2.2,1.67,1,0,0.044117647058823595,2.088235294117647,3.55,4.176470588235294,-0.23741007194244607,-0.7749874829210928
2023-01-01,Ajaccio,Toulouse,A,L,2.0,3.4,3.8,-0.5,2.02,1.88,2.04,1.86,2,0,0.05727554179566563,2.1145510835913313,3.594736842105263,4.017647058823529,0.5211267605633803,-0.2538607223577125
2023-01-11,Ajaccio,Reims,H,L,3.1,3.1,2.5,0.25,1.81,2.09,2.3,1.62,0,1,0.04516129032258065,3.24,3.24,2.6129032258064515,-0.24890190336749635,-0.5027626257252089
