Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2021-08-08,Angers,Strasbourg,A,W,2.0,3.2,4.0,-0.5,2.0,1.9,2.2,1.66,0,2,0.0625,2.125,3.4,4.25,0.0,0.0
2021-08-15,Angers,Lyon,H,W,4.5,3.8,1.75,0.75,1.85,2.08,1.72,2.1,3,0,0.05680868838763575,4.755639097744361,4.015873015873016,1.8494152046783625,0.7647058823529411,0.7647058823529411
2021-08-22,Angers,Bordeaux,A,D,2.87,3.2,2.62,0.0,2.04,1.89,2.1,1.72,1,1,0.04261144506210601,2.9922948473282442,3.3363566241987392,2.731641986062718,0.7897233201581028,1.5544292025110438
2021-08-29,Angers,Rennes,H,W,2.9,3.25,2.5,0.0,2.1,1.83,2.2,1.66,2,0,0.052519893899204195,3.0523076923076924,3.4206896551724135,2.6312997347480103,-0.36608018367786216,1.1883490188331818
2021-09-12,Angers,Brest,A,D,2.6,3.4,2.7,0.0,1.93,2.0,2.0,1.8,1,1,0.04910340204457864,2.727668845315905,3.5669515669515675,2.8325791855203626,0.6723790322580645,1.8607280510912463
2021-09-19,Angers,Nantes,H,L,2.1,3.3,3.6,-0.25,1.87,2.06,2.2,1.66,1,4,0.05699855699855716,2.21969696969697,3.488095238095238,3.8051948051948057,-0.353035143769968,1.5076929073212784
2021-09-22,Angers,Marseille,H,D,3.75,3.25,2.05,0.25,2.05,1.85,2.0,1.8,0,0,0.062163852407754794,3.9831144465290804,3.4520325203252034,2.177435897435897,-0.4505119453924914,1.0571809619287869
2021-09-26,Angers,Troyes,A,D,2.75,3.2,2.7,0.0,2.0,1.93,2.3,1.61,1,1,0.046506734006733996,2.877893518518518,3.3488215488215487,2.825568181818182,-0.25105982100800756,0.8061211409207794
2021-10-03,Angers,Metz,H,W,1.95,3.3,4.2,-0.5,2.01,1.92,2.3,1.61,3,2,0.05394605394605412,2.0551948051948052,3.478021978021979,4.426573426573428,-0.3539111200482606,0.45221002087251877
2021-10-15,Angers,Paris SG,A,L,1.33,5.5,8.0,-1.5,2.01,1.92,1.57,2.37,2,1,0.05869788106630214,1.408068181818182,5.822838345864662,8.469583048530417,0.5134281200631912,0.96563814093571
2021-10-22,Angers,St Etienne,A,D,2.8,3.3,2.55,0.0,2.11,1.82,1.9,1.9,2,2,0.05233002291825839,2.9465240641711237,3.4726890756302526,2.6834415584415585,-0.11806956662093454,0.8475685743147754
2021-10-31,Angers,Nice,H,L,2.87,3.4,2.45,0.25,1.73,2.08,2.0,1.8,1,2,0.050712968114074775,3.015546218487395,3.572424091587854,2.5742467718794835,-0.37265577737447064,0.4749127969403048
2021-11-06,Angers,Lille,A,D,1.72,3.75,5.0,-0.75,2.02,1.91,2.1,1.72,1,1,0.04806201550387601,1.8026666666666666,3.930232558139535,5.240310077519379,-0.3316148808694441,0.14329791607086073
2021-11-21,Angers,Lorient,H,W,1.9,3.25,4.5,-0.5,1.93,2.0,2.1,1.72,1,0,0.0562303193882141,2.006837606837607,3.4327485380116958,4.753036437246964,-0.1908284023668639,-0.04753048629600318
2021-11-26,Angers,Lens,A,D,1.75,3.5,4.8,-0.5,1.75,2.05,2.1,1.72,2,2,0.06547619047619047,1.8645833333333333,3.7291666666666665,5.114285714285714,0.5017035775127768,0.45417309121677363
2021-12-01,Angers,Monaco,H,L,3.3,3.25,2.25,0.25,1.92,2.01,2.1,1.72,1,3,0.05516705516705511,3.4820512820512817,3.429292929292929,2.374125874125874,-0.19553072625698326,0.25864236495979037
