Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2025-08-24,Avellino,Frosinone,A,L,2.25,3.2,3.25,-0.25,1.95,1.85,2.25,1.62,2,0,0.06463675213675213,2.395432692307692,3.4068376068376067,3.4600694444444438,0.0,0.0
2025-08-31,Avellino,Modena,A,D,2.15,3.2,3.4,-0.25,1.88,1.93,2.1,1.7,1,1,0.07173392612859097,2.3042279411764706,3.4295485636114913,3.6438953488372094,-0.28901154039136984,-0.28901154039136984
2025-08-24,Bari,Venezia,A,L,2.05,3.25,3.9,-0.5,2.03,1.78,2.25,1.62,2,1,0.051907442151344574,2.1564102564102563,3.4186991869918697,4.102439024390243,0.0,0.0
2025-08-31,Bari,Monza,H,D,3.1,3.0,2.4,0.25,1.75,2.05,2.35,1.57,1,1,0.07258064516129026,3.325,3.217741935483871,2.5741935483870964,-0.24375743162901312,-0.24375743162901312
2025-08-24,Carrarese,Spezia,A,W,1.7,3.6,5.0,-0.75,1.93,1.88,2.05,1.75,0,2,0.06601307189542482,1.8122222222222222,3.8376470588235296,5.330065359477124,0.0,0.0
2025-08-31,Carrarese,Padova,H,D,2.15,3.1,3.5,-0.25,1.9,1.9,2.3,1.6,0,0,0.07341120994534345,2.3078341013824883,3.327574750830565,3.756939234808702,0.812385039852851,0.812385039852851
2025-08-24,Catanzaro,Sudtirol,H,D,2.3,3.1,3.3,-0.25,1.95,1.85,2.35,1.57,1,1,0.06039355688724557,2.4389051808406643,3.287220026350461,3.49929873772791,0.0,0.0
2025-08-30,Catanzaro,Spezia,A,D,1.91,3.4,3.8,-0.5,1.98,1.83,2.2,1.65,0,0,0.08083575121974929,2.064396284829721,3.6748415541471475,4.107175854635047,-0.4100200400801604,-0.4100200400801604
2025-08-22,Cesena,Pescara,A,W,3.6,3.2,2.1,0.25,2.03,1.78,2.2,1.65,1,3,0.06646825396825395,3.8392857142857144,3.4126984126984126,2.2395833333333335,0.0,0.0
2025-08-30,Cesena,Virtus Entella,H,D,1.96,3.1,4.2,-0.5,2.0,1.8,2.4,1.53,1,1,0.07087996488918158,2.098924731182796,3.3197278911564627,4.497695852534563,0.5534883720930233,0.5534883720930233
2025-08-23,Empoli,Padova,H,W,1.9,3.7,3.8,-0.5,1.9,1.9,2.1,1.7,3,1,0.0597439544807965,2.0135135135135136,3.921052631578948,4.027027027027027,0.0,0.0
2025-08-29,Empoli,Reggiana,A,L,3.25,3.0,2.3,0.25,1.8,2.0,2.5,1.5,3,1,0.0758082497212933,3.4963768115942027,3.2274247491638803,2.4743589743589745,0.5033557046979866,0.5033557046979866
2025-08-24,Frosinone,Avellino,H,W,2.25,3.2,3.25,-0.25,1.95,1.85,2.25,1.62,2,0,0.06463675213675213,2.395432692307692,3.4068376068376067,3.4600694444444438,0.0,0.0
2025-08-30,Frosinone,Palermo,A,D,1.76,3.25,5.0,-0.5,1.78,2.03,2.0,1.8,0,0,0.07587412587412601,1.8935384615384616,3.496590909090909,5.379370629370629,0.5825388861013547,0.5825388861013547
2025-08-23,Juve Stabia,Virtus Entella,A,D,2.35,3.1,3.2,-0.25,2.0,1.8,2.25,1.62,1,1,0.06061256005490723,2.492439516129032,3.2878989361702122,3.3939601921757028,0.0,0.0
2025-08-30,Juve Stabia,Venezia,H,D,2.85,3.1,2.45,0.0,2.05,1.75,2.4,1.53,0,0,0.08162110344986884,3.082620144832126,3.3530254206945935,2.6499717034521786,-0.2946410515672397,-0.2946410515672397
2025-08-23,Mantova,Monza,A,L,1.8,3.75,4.1,-0.5,1.8,2.0,2.03,1.78,1,0,0.06612466124661243,1.9190243902439021,3.997967479674797,4.3711111111111105,0.0,0.0
2025-08-30,Mantova,Pescara,H,W,2.2,3.25,3.25,-0.25,1.9,1.9,1.98,1.83,2,1,0.06993006993007,2.3538461538461544,3.4772727272727275,3.4772727272727275,-0.2287747839349263,-0.2287747839349263
2025-08-25,Modena,Sampdoria,A,W,2.2,3.0,3.6,-0.25,1.85,1.95,2.4,1.53,0,2,0.06565656565656575,2.3444444444444446,3.1969696969696972,3.836363636363637,0.0,0.0
2025-08-31,Modena,Avellino,H,D,2.15,3.2,3.4,-0.25,1.88,1.93,2.1,1.7,1,1,0.07173392612859097,2.3042279411764706,3.4295485636114913,3.6438953488372094,0.7393364928909953,0.7393364928909953
2025-08-23,Monza,Mantova,H,W,1.8,3.75,4.1,-0.5,1.8,2.0,2.03,1.78,1,0,0.06612466124661243,1.9190243902439021,3.997967479674797,4.3711111111111105,0.0,0.0
2025-08-31,Monza,Bari,A,D,3.1,3.0,2.4,0.25,1.75,2.05,2.35,1.57,1,1,0.07258064516129026,3.325,3.217741935483871,2.5741935483870964,0.4789018810371123,0.4789018810371123
2025-08-23,Padova,Empoli,A,L,1.9,3.7,3.8,-0.5,1.9,1.9,2.1,1.7,3,1,0.0597439544807965,2.0135135135135136,3.921052631578948,4.027027027027027,0.0,0.0
2025-08-31,Padova,Carrarese,A,D,2.15,3.1,3.5,-0.25,1.9,1.9,2.3,1.6,0,0,0.07341120994534345,2.3078341013824883,3.327574750830565,3.756939234808702,-0.2483221476510067,-0.2483221476510067
2025-08-23,Palermo,Reggiana,H,W,1.75,3.6,4.75,-0.75,1.98,1.83,2.05,1.75,2,1,0.05973266499582275,1.85453216374269,3.815037593984962,5.033730158730159,0.0,0.0
2025-08-30,Palermo,Frosinone,H,D,1.76,3.25,5.0,-0.5,1.78,2.03,2.0,1.8,0,0,0.07587412587412601,1.8935384615384616,3.496590909090909,5.379370629370629,0.4607804493496255,0.4607804493496255
2025-08-22,Pescara,Cesena,H,L,3.6,3.2,2.1,0.25,2.03,1.78,2.2,1.65,1,3,0.06646825396825395,3.8392857142857144,3.4126984126984126,2.2395833333333335,0.0,0.0
2025-08-30,Pescara,Mantova,A,L,2.2,3.25,3.25,-0.25,1.9,1.9,1.98,1.83,2,1,0.06993006993007,2.3538461538461544,3.4772727272727275,3.4772727272727275,-0.26046511627906976,-0.26046511627906976
2025-08-23,Reggiana,Palermo,A,L,1.75,3.6,4.75,-0.75,1.98,1.83,2.05,1.75,2,1,0.05973266499582275,1.85453216374269,3.815037593984962,5.033730158730159,0.0,0.0
2025-08-29,Reggiana,Empoli,H,W,3.25,3.0,2.3,0.25,1.8,2.0,2.5,1.5,3,1,0.0758082497212933,3.4963768115942027,3.2274247491638803,2.4743589743589745,-0.19865983445013793,-0.19865983445013793
2025-08-25,Sampdoria,Modena,H,L,2.2,3.0,3.6,-0.25,1.85,1.95,2.4,1.53,0,2,0.06565656565656575,2.3444444444444446,3.1969696969696972,3.836363636363637,0.0,0.0
2025-08-31,Sampdoria,Sudtirol,A,L,2.45,3.2,2.82,0.0,1.8,2.0,2.25,1.62,3,1,0.07527319438413671,2.6344193262411353,3.4408742220292377,3.0322704081632654,-0.42654028436018954,-0.42654028436018954
2025-08-24,Spezia,Carrarese,H,L,1.7,3.6,5.0,-0.75,1.93,1.88,2.05,1.75,0,2,0.06601307189542482,1.8122222222222222,3.8376470588235296,5.330065359477124,0.0,0.0
2025-08-30,Spezia,Catanzaro,H,D,1.91,3.4,3.8,-0.5,1.98,1.83,2.2,1.65,0,0,0.08083575121974929,2.064396284829721,3.6748415541471475,4.107175854635047,-0.5518087063151441,-0.5518087063151441
2025-08-24,Sudtirol,Catanzaro,A,D,2.3,3.1,3.3,-0.25,1.95,1.85,2.35,1.57,1,1,0.06039355688724557,2.4389051808406643,3.287220026350461,3.49929873772791,0.0,0.0
2025-08-31,Sudtirol,Sampdoria,H,W,2.45,3.2,2.82,0.0,1.8,2.0,2.25,1.62,3,1,0.07527319438413671,2.6344193262411353,3.4408742220292377,3.0322704081632654,-0.28577154308617236,-0.28577154308617236
2025-08-24,Venezia,Bari,H,W,2.05,3.25,3.9,-0.5,2.03,1.78,2.25,1.62,2,1,0.051907442151344574,2.1564102564102563,3.4186991869918697,4.102439024390243,0.0,0.0
2025-08-30,Venezia,Juve Stabia,A,D,2.85,3.1,2.45,0.0,2.05,1.75,2.4,1.53,0,0,0.08162110344986884,3.082620144832126,3.3530254206945935,2.6499717034521786,0.5362663495838287,0.5362663495838287
2025-08-23,Virtus Entella,Juve Stabia,H,D,2.35,3.1,3.2,-0.25,2.0,1.8,2.25,1.62,1,1,0.06061256005490723,2.492439516129032,3.2878989361702122,3.3939601921757028,0.0,0.0
2025-08-30,Virtus Entella,Cesena,A,D,1.96,3.1,4.2,-0.5,2.0,1.8,2.4,1.53,1,1,0.07087996488918158,2.098924731182796,3.3197278911564627,4.497695852534563,-0.4012133468149646,-0.4012133468149646
