Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2022-07-30,Accrington,Charlton,H,D,2.55,3.4,2.7,0.0,1.85,2.0,1.9,1.95,2,2,0.056644880174292034,2.694444444444444,3.5925925925925926,2.8529411764705883,0.0,0.0
2022-08-06,Accrington,Shrewsbury,A,W,2.25,3.4,3.2,-0.25,1.95,1.9,2.1,1.77,0,1,0.051062091503268014,2.3648897058823533,3.573611111111111,3.3633986928104576,-0.3711340206185567,-0.3711340206185567
2022-08-13,Accrington,Burton,H,D,1.95,3.5,4.0,-0.5,1.98,1.88,1.9,1.95,4,4,0.048534798534798584,2.044642857142857,3.669871794871795,4.194139194139194,0.7026816945200156,0.3315476739014589
2022-08-20,Accrington,Milton Keynes Dons,A,D,2.0,3.6,3.6,-0.5,2.02,1.83,1.83,2.02,1,1,0.05555555555555558,2.111111111111111,3.8000000000000003,3.8000000000000003,-0.4890829694323144,-0.1575352955308555
2022-08-27,Accrington,Exeter,H,D,2.75,3.5,2.5,0.0,2.02,1.83,1.72,2.07,0,0,0.049350649350649256,2.8857142857142857,3.6727272727272724,2.623376623376623,-0.2631578947368421,-0.4206931902676976
2022-09-03,Accrington,Ipswich,H,L,4.2,3.6,1.85,0.5,2.02,1.83,2.0,1.85,0,2,0.056413556413556165,4.436936936936936,3.8030888030888024,1.9543650793650793,-0.34653465346534656,-0.7672278437330442
2022-09-06,Accrington,Forest Green,A,L,2.3,3.4,2.9,-0.25,2.0,1.85,1.85,2.0,2,1,0.07372784196137228,2.469574036511156,3.6506746626686657,3.1138107416879794,-0.2253807106598985,-0.9926085543929426
2022-09-13,Accrington,Wycombe,A,L,1.95,3.6,3.8,-0.5,1.98,1.88,1.72,2.07,1,0,0.05375618533513271,2.0548245614035086,3.7935222672064777,4.004273504273504,-0.3211498973305955,-1.3137584517235381
2022-09-17,Accrington,Cheltenham,H,W,1.9,3.5,4.0,-0.5,1.88,1.98,1.8,2.0,1,0,0.06203007518796988,2.017857142857143,3.7171052631578947,4.2481203007518795,-0.2497331910352188,-1.5634916427587568
2022-09-24,Accrington,Bristol Rvs,A,W,2.8,3.4,2.5,0.0,2.02,1.83,1.85,2.0,0,1,0.05126050420168071,2.943529411764706,3.574285714285714,2.6281512605042017,0.504424778761062,-1.059066863997695
2022-10-01,Accrington,Morecambe,H,W,1.66,3.6,5.25,-0.75,1.9,1.95,1.88,1.98,3,1,0.07066360680818518,1.7773015873015872,3.854388984509466,5.620983935742972,0.6195043964828137,-0.43956246751488126
2022-10-08,Accrington,Plymouth,A,L,1.72,3.8,4.75,-0.75,1.95,1.9,1.75,2.05,3,0,0.055079559363525155,1.8147368421052632,4.0093023255813955,5.011627906976745,0.43734928998838973,-0.0022131775264915277
2022-10-15,Accrington,Derby,H,L,3.1,3.5,2.25,0.25,1.9,1.95,1.9,1.95,0,3,0.05273937532002049,3.263492063492064,3.684587813620072,2.3686635944700463,-0.19953596287703013,-0.20174914040352165
2022-10-22,Accrington,Bolton,H,L,3.0,3.25,2.4,0.25,1.8,2.05,1.93,1.93,2,3,0.05769230769230771,3.1730769230769234,3.4375,2.5384615384615383,-0.306420233463035,-0.5081693738665567
2022-10-25,Accrington,Peterboro,A,L,1.72,4.0,4.75,-0.75,1.9,1.95,1.65,2.2,3,1,0.0419216646266829,1.7921052631578944,4.167686658506732,4.949127906976744,-0.3151515151515151,-0.8233208890180718
2022-10-29,Accrington,Fleetwood Town,A,L,2.25,3.4,3.2,-0.25,1.98,1.88,1.95,1.9,3,0,0.051062091503268014,2.3648897058823533,3.573611111111111,3.3633986928104576,-0.20205580029368575,-1.0253766893117575
2022-11-01,Accrington,Lincoln,A,D,2.5,3.4,2.75,0.0,1.8,2.05,1.93,1.93,1,1,0.05775401069518704,2.6443850267379676,3.5963636363636358,2.9088235294117646,-0.29731830547998445,-1.322694994791742
2022-11-12,Accrington,Sheffield Weds,H,L,5.5,4.0,1.6,1.0,1.85,2.0,1.72,2.07,0,1,0.05681818181818188,5.812500000000001,4.2272727272727275,1.6909090909090911,-0.3437815975733064,-1.6664765923650484
2022-11-19,Accrington,Cambridge,A,W,2.37,3.5,2.87,0.0,1.7,2.1,1.93,1.93,0,1,0.05608726973345668,2.5029268292682927,3.696305444067099,3.030970464135021,-0.17204301075268816,-1.8385196031177364
2022-12-03,Accrington,Oxford,H,D,3.2,3.4,2.2,0.25,1.93,1.93,1.85,2.0,1,1,0.06116310160427818,3.3957219251336905,3.6079545454545454,2.334558823529412,0.6700726675390484,-1.1684469355786882
2022-12-26,Accrington,Barnsley,H,D,3.3,3.4,2.2,0.25,1.95,1.9,2.02,1.83,1,1,0.051693404634581164,3.4705882352941178,3.575757575757576,2.3137254901960786,-0.2944881889763779,-1.4629351245550661
2022-12-29,Accrington,Morecambe,A,L,3.3,3.2,2.3,0.25,1.88,1.98,2.0,1.85,2,0,0.05031291172595509,3.466032608695652,3.3610013175230566,2.4157196969696964,-0.288135593220339,-1.751070717775405
2023-01-02,Accrington,Derby,A,L,1.62,4.0,5.5,-1.0,2.1,1.7,1.93,1.93,4,0,0.049102132435465684,1.6995454545454547,4.196408529741863,5.770061728395061,-0.4139553116424933,-2.1650260294178985
2023-01-14,Accrington,Bristol Rvs,H,W,2.88,3.5,2.38,0.25,1.75,2.05,1.9,1.95,2,0,0.053104575163398726,3.0329411764705885,3.685866013071896,2.506388888888889,-0.17330837122225196,-2.33833440064015
2023-01-21,Accrington,Barnsley,A,L,1.62,4.0,5.5,-0.75,1.75,2.05,1.9,1.95,3,1,0.049102132435465684,1.6995454545454547,4.196408529741863,5.770061728395061,0.6702870442203259,-1.6680473564198244
2023-02-04,Accrington,Lincoln,H,L,2.25,3.3,3.3,-0.25,2.0,1.85,2.02,1.83,0,3,0.050505050505050386,2.3636363636363633,3.4666666666666663,3.4666666666666663,-0.17330837122225196,-1.8413557276420764
2023-02-07,Accrington,Port Vale,A,D,1.83,3.5,4.5,-0.5,1.83,2.02,2.05,1.75,1,1,0.05438459536820184,1.9295238095238094,3.6903460837887065,4.744730679156909,-0.42307692307692313,-2.2644326507189994
2023-02-11,Accrington,Cheltenham,A,D,2.1,3.4,3.6,-0.5,2.05,1.75,2.1,1.7,0,0,0.04808590102707733,2.2009803921568625,3.563492063492063,3.773109243697478,-0.2107601184600197,-2.475192769179019
2023-02-14,Accrington,Wycombe,H,L,3.6,3.4,2.1,0.25,2.05,1.8,1.98,1.88,0,2,0.04808590102707733,3.773109243697478,3.563492063492063,2.2009803921568625,-0.26503340757238314,-2.7402261767514022
2023-02-18,Accrington,Shrewsbury,H,W,3.1,3.3,2.3,0.25,1.88,1.98,2.3,1.6,1,0,0.06039355688724557,3.287220026350461,3.49929873772791,2.4389051808406643,-0.26503340757238314,-3.0052595843237855
2023-02-25,Accrington,Burton,A,D,1.83,4.0,4.0,-0.5,1.8,2.0,1.9,1.95,0,0,0.04644808743169393,1.9150000000000003,4.185792349726776,4.185792349726776,0.6957915831663326,-2.3094680011574527
2023-03-04,Accrington,Forest Green,H,W,2.25,3.3,3.25,-0.25,1.98,1.88,2.15,1.67,2,1,0.05516705516705511,2.374125874125874,3.4820512820512817,3.429292929292929,-0.23890339425587467,-2.5483713954133274
2023-03-07,Accrington,Ipswich,A,L,1.2,6.5,15.0,-1.75,1.8,2.05,1.57,2.35,3,0,0.05384615384615388,1.2646153846153845,6.85,15.80769230769231,0.5787923416789396,-1.969579053734388
2023-03-11,Accrington,Charlton,A,D,1.7,3.6,5.25,-0.75,1.95,1.9,1.93,1.93,1,1,0.056489262371615334,1.7960317460317459,3.803361344537815,5.546568627450981,-0.0632603406326034,-2.0328393943669916
2023-03-14,Accrington,Portsmouth,H,L,3.5,3.2,2.25,0.25,1.95,1.9,2.35,1.57,1,3,0.04265873015873023,3.649305555555556,3.3365079365079366,2.3459821428571432,-0.18029164825452937,-2.2131310426215207
2023-03-18,Accrington,Milton Keynes Dons,H,L,2.6,3.3,2.7,0.0,1.88,1.98,2.1,1.7,0,1,0.058016058016058025,2.7508417508417513,3.491452991452991,2.856643356643357,-0.27402473834443386,-2.4871557809659546
2023-03-21,Accrington,Plymouth,H,L,5.0,3.8,1.67,0.75,1.98,1.88,1.83,2.02,0,2,0.061960289946422886,5.309801449732114,4.035449101796408,1.773473684210526,-0.36352509179926557,-2.85068087276522
2023-03-25,Accrington,Exeter,A,L,1.7,3.75,5.0,-0.75,1.93,1.93,1.98,1.88,5,0,0.05490196078431375,1.7933333333333332,3.9558823529411766,5.2745098039215685,-0.18833095916429252,-3.0390118319295127
2023-04-07,Accrington,Port Vale,H,W,3.2,3.4,2.25,0.25,1.95,1.9,2.15,1.67,3,0,0.051062091503268014,3.3633986928104576,3.573611111111111,2.3648897058823533,-0.1895910780669145,-3.228602909996427
2023-04-10,Accrington,Sheffield Weds,A,L,1.25,5.5,13.0,-1.5,1.8,2.05,1.73,2.08,3,0,0.058741258741258795,1.3234265734265733,5.823076923076924,13.763636363636364,0.7026816945200156,-2.5259212154764117
