Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2024-08-10,Aldershot,Forest Green,H,D,2.5,3.4,2.7,0.0,1.83,1.98,1.7,2.1,3,3,0.06448801742919397,2.661220043572985,3.6192592592592594,2.874117647058824,0.0,0.0
2024-08-17,Aldershot,Halifax,A,W,2.6,3.3,2.63,0.0,1.88,1.93,1.7,2.1,0,1,0.06787382452781676,2.7764719437723238,3.5239836209417956,2.808508158508158,-0.375767498976668,-0.375767498976668
2024-08-20,Aldershot,Braintree Town,A,L,3.1,3.2,2.2,0.25,1.85,1.95,1.75,2.05,2,1,0.08962609970674484,3.377840909090909,3.486803519061583,2.397177419354839,0.6439390795534713,0.2681715805768033
2024-08-24,Aldershot,Oldham,H,W,2.2,3.6,2.8,-0.25,1.98,1.83,1.75,2.05,4,1,0.08946608946608947,2.396825396825397,3.922077922077922,3.0505050505050506,-0.417157275021026,-0.14898569444422272
2024-08-26,Aldershot,Tamworth,A,L,2.6,3.5,2.35,0.0,2.0,1.8,1.73,2.08,3,2,0.09586158522328736,2.8492401215805474,3.835515548281506,2.5752747252747255,0.5827814569536425,0.43379576250941976
2024-08-31,Aldershot,Maidenhead,H,W,1.85,3.7,3.5,-0.5,1.93,1.88,1.7,2.1,4,3,0.09652509652509655,2.028571428571429,4.057142857142858,3.837837837837838,-0.3883080861958609,0.04548767631355888
2024-09-07,Aldershot,Rochdale,H,L,2.38,3.5,2.6,-0.25,2.1,1.7,1.67,2.15,0,2,0.09049773755656099,2.5953846153846154,3.8167420814479636,2.8352941176470585,0.5070422535211269,0.5525299298346857
2024-09-10,Aldershot,Ebbsfleet,A,D,2.7,3.5,2.45,0.0,2.0,1.8,1.62,2.25,0,0,0.0642479213907785,2.873469387755102,3.724867724867725,2.6074074074074076,-0.38529934795494963,0.1672305818797361
2024-09-14,Aldershot,Boston Utd,A,D,3.75,3.5,1.95,0.5,1.83,1.98,1.7,2.1,1,1,0.06520146520146541,3.9945054945054954,3.7282051282051296,2.0771428571428574,-0.38352272727272724,-0.21629214539299113
2024-09-21,Aldershot,York,H,D,2.9,3.5,2.15,0.25,1.85,1.95,1.73,2.08,0,0,0.09565815099094976,3.177408637873754,3.834803528468324,2.355665024630542,-0.4814305364511691,-0.6977226818441602
2024-09-24,Aldershot,Barnet,H,L,3.8,4.0,1.7,0.75,1.85,1.95,1.48,2.6,0,1,0.10139318885448922,4.185294117647059,4.405572755417957,1.8723684210526315,-0.31472187369301546,-1.0124445555371757
2024-09-28,Aldershot,Yeovil,A,D,2.2,3.25,3.1,-0.25,1.93,1.88,1.8,2.0,1,1,0.08481840739905255,2.3866004962779157,3.5256598240469206,3.362937062937063,-0.23893183415319746,-1.2513763896903731
2024-10-05,Aldershot,Fylde,A,L,2.4,3.7,2.5,0.0,1.85,1.95,1.57,2.35,5,2,0.08693693693693705,2.608648648648649,4.021666666666667,2.7173423423423424,-0.297359118319817,-1.54873550801019
2024-10-19,Aldershot,Eastleigh,H,W,2.25,3.5,3.1,-0.25,1.93,1.88,1.67,2.15,2,1,0.05273937532002049,2.3686635944700463,3.684587813620072,3.263492063492064,-0.3680066307501036,-1.9167421387602936
2024-10-23,Aldershot,Southend,H,D,2.88,3.5,2.35,0.25,1.78,2.03,1.8,2.0,0,0,0.05846842283012488,3.04838905775076,3.7046394799054374,2.4874007936507936,0.5778210116731518,-1.338921127087142
2024-10-26,Aldershot,Hartlepool,A,L,2.15,3.6,3.2,-0.25,1.85,1.95,1.7,2.1,2,0,0.05539405684754528,2.2690972222222223,3.799418604651163,3.377260981912145,-0.32804211701830654,-1.6669632441054485
2024-11-09,Aldershot,Wealdstone,H,L,1.95,3.6,3.3,-0.5,2.0,1.8,1.8,2.0,0,2,0.09362859362859366,2.1325757575757573,3.9370629370629366,3.6089743589743586,-0.29609793420045905,-1.9630611783059075
2024-11-16,Aldershot,Gateshead,A,D,1.6,4.33,5.0,-1.0,2.0,1.8,1.6,2.3,2,2,0.0559468822170901,1.689515011547344,4.57225,5.27973441108545,-0.4689165186500889,-2.4319776969559963
2024-11-23,Aldershot,Altrincham,H,W,2.7,3.5,2.3,0.25,1.75,2.05,1.75,2.05,2,1,0.09086726478030815,2.945341614906832,3.818035426731079,2.5089947089947082,-0.1894034665646017,-2.621381163520598
2024-11-26,Aldershot,Dag and Red,A,L,2.05,3.4,3.25,-0.25,1.8,2.0,1.73,2.08,3,2,0.08961483279991178,2.233710407239819,3.7046904315197,3.5412482065997133,0.6604808097849009,-1.9609003537356973
2024-12-10,Aldershot,Solihull,A,L,1.85,3.7,3.9,-0.5,1.85,1.95,1.65,2.2,2,1,0.06722106722106713,1.9743589743589747,3.9487179487179493,4.162162162162161,-0.2823863060873088,-2.243286659823006
2024-12-14,Aldershot,Halifax,H,L,2.5,3.5,2.63,0.0,1.85,1.95,1.98,1.83,3,4,0.06594242259641492,2.664856056491037,3.730798479087453,2.803428571428571,-0.2402597402597403,-2.4835464000827465
2024-12-21,Aldershot,Forest Green,A,D,1.48,4.2,6.25,-1.25,2.0,1.8,1.67,2.15,1,1,0.07377091377091372,1.5891809523809524,4.509837837837838,6.711068211068211,-0.3752547900529964,-2.858801190135743
2024-12-26,Aldershot,Woking,H,D,2.0,3.5,3.2,-0.5,1.98,1.83,1.85,1.95,2,2,0.09821428571428559,2.196428571428571,3.8437499999999996,3.514285714285714,-0.1490075750311631,-3.0078087651669057
2025-01-01,Aldershot,Sutton,A,D,2.1,3.5,3.1,-0.25,1.88,1.93,1.67,2.15,1,1,0.08448540706605212,2.2774193548387096,3.795698924731183,3.3619047619047615,-0.4552845528455285,-3.4630933180124344
2025-01-14,Aldershot,Braintree Town,H,D,2.0,3.25,3.5,-0.5,2.0,1.8,1.95,1.85,2,2,0.09340659340659352,2.186813186813187,3.553571428571429,3.8269230769230775,-0.2974504249291785,-3.760543742941613
2025-01-18,Aldershot,Oldham,A,W,1.55,4.0,5.0,-1.0,1.95,1.85,1.67,2.15,1,3,0.0951612903225807,1.6975000000000002,4.380645161290323,5.475806451612904,-0.45728643216080395,-4.217830175102417
2025-01-25,Aldershot,Tamworth,H,D,2.05,3.5,3.1,-0.25,1.83,1.98,1.7,2.1,2,2,0.09609980892435654,2.247004608294931,3.836349331235248,3.397909407665505,0.8173784977908689,-3.4004516773115476
2025-02-15,Aldershot,Eastleigh,A,L,2.25,3.6,2.8,-0.25,1.98,1.83,1.73,2.08,2,0,0.0793650793650793,2.428571428571429,3.8857142857142852,3.0222222222222217,-0.4450369155045119,-3.84548859281606
2025-02-18,Aldershot,Southend,A,L,1.67,3.4,4.33,-0.75,1.95,1.85,1.85,1.95,2,1,0.12386692448549463,1.8768577638907757,3.821147543250682,4.866343783022192,-0.3308823529411765,-4.176370945757236
2025-02-22,Aldershot,Hartlepool,H,W,2.8,3.4,2.38,0.0,2.05,1.75,1.88,1.93,3,2,0.0714285714285714,2.9999999999999996,3.6428571428571423,2.55,-0.20549308568967573,-4.381864031446912
2025-02-25,Aldershot,Solihull,H,W,2.15,3.5,3.2,-0.25,1.85,1.95,1.8,2.0,3,1,0.06333056478405319,2.2861607142857143,3.7216569767441867,3.40265780730897,0.6666666666666666,-3.7151973647802454
2025-03-04,Aldershot,Dag and Red,H,D,1.9,3.4,4.0,-0.5,1.9,1.9,1.8,2.0,0,0,0.07043343653250767,2.0338235294117646,3.639473684210526,4.281733746130031,0.5625854325327084,-3.152611932247537
2025-03-08,Aldershot,Gateshead,H,W,2.7,3.4,2.45,0.0,2.0,1.8,1.67,2.15,3,1,0.07265128273531629,2.8961584633853543,3.647014361300075,2.627995642701525,-0.4916847433116414,-3.6442966755591786
2025-03-15,Aldershot,Altrincham,A,W,1.83,3.6,3.9,-0.5,1.83,1.98,1.8,2.0,1,2,0.08063612161972822,1.9775641025641026,3.8902900378310212,4.21448087431694,0.6547150259067358,-2.9895816496524423
2025-03-18,Aldershot,Maidenhead,A,W,2.9,3.4,2.2,0.25,1.83,1.98,1.83,1.98,0,1,0.09349068781117476,3.1711229946524067,3.717868338557994,2.4056795131845847,0.7627228525121555,-2.226858797140287
2025-03-22,Aldershot,Ebbsfleet,H,D,1.45,4.33,6.25,-1.25,2.03,1.78,1.67,2.15,3,3,0.08060205463088321,1.5668729792147806,4.679006896551725,6.75376284144302,0.5843170320404723,-1.6425417650998146
2025-03-25,Aldershot,Wealdstone,A,W,2.45,3.25,2.8,-0.25,2.1,1.7,1.85,1.95,1,3,0.07299843014128737,2.6288461538461547,3.487244897959184,3.004395604395605,-0.6382138266888346,-2.2807555917886493
2025-03-29,Aldershot,Rochdale,A,L,1.8,3.5,4.5,-0.75,2.03,1.78,1.88,1.93,4,0,0.06349206349206349,1.9142857142857141,3.7222222222222223,4.785714285714286,0.6671543525969277,-1.6136012391917216
2025-04-01,Aldershot,Fylde,H,W,1.57,3.8,5.75,-1.0,1.98,1.83,1.57,2.35,2,0,0.07401361337433876,1.686201372997712,4.081251730822488,6.175578276902448,-0.208955223880597,-1.8225564630723188
2025-04-08,Aldershot,Boston Utd,H,L,2.1,3.4,3.25,-0.25,1.8,2.0,1.93,1.88,1,2,0.07800043094160736,2.2638009049773755,3.665201465201465,3.5035014005602236,0.4069510225684314,-1.4156054405038874
2025-04-12,Aldershot,York,A,L,1.57,4.2,4.5,-1.0,2.03,1.78,1.8,2.0,7,2,0.09726013547669599,1.7226984126984128,4.608492569002124,4.937670609645132,-0.44173495902458526,-1.8573403995284725
2025-04-18,Aldershot,Sutton,H,D,2.3,3.2,2.9,-0.25,2.0,1.8,1.93,1.88,1,1,0.09211019490254868,2.5118534482758617,3.494752623688156,3.167119565217391,-0.20252464756288582,-2.059865047091358
2025-04-21,Aldershot,Woking,A,L,2.35,3.4,2.7,-0.25,2.05,1.75,2.0,1.8,3,0,0.0900199323228108,2.5615468409586053,3.7060677698975564,2.9430538172715894,-0.3981123981123982,-2.4579774452037566
2025-04-26,Aldershot,Barnet,A,L,1.25,5.75,11.0,-1.75,1.93,1.88,1.48,2.6,4,0,0.06482213438735185,1.3310276679841897,6.122727272727273,11.71304347826087,-0.3397831171592601,-2.797760562363017
