Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2023-08-13,Albacete,Espanol,H,D,3.3,3.3,2.25,0.25,1.85,2.0,2.15,1.67,1,1,0.05050505050505061,3.466666666666667,3.466666666666667,2.3636363636363638,0.0,0.0
2023-08-20,Albacete,Amorebieta,H,D,1.62,3.6,6.5,-0.75,1.83,2.03,2.5,1.5,2,2,0.04890788224121545,1.6992307692307693,3.776068376068376,6.8179012345679,-0.28846153846153844,-0.28846153846153844
2023-08-27,Albacete,Leganes,A,L,2.4,3.0,3.3,-0.25,2.1,1.78,2.6,1.48,2,0,0.05303030303030298,2.527272727272727,3.159090909090909,3.4749999999999996,-0.5885015844273427,-0.8769631228888811
2023-09-01,Albacete,Valladolid,H,W,2.05,3.4,3.6,-0.25,1.78,2.03,2.25,1.62,2,0,0.05970030288538197,2.172385620915033,3.6029810298102984,3.814921090387375,-0.2877697841726619,-1.164732907061543
2023-09-09,Albacete,Tenerife,A,L,2.1,3.2,3.75,-0.25,1.83,2.03,2.5,1.5,2,0,0.05535714285714288,2.21625,3.377142857142857,3.957589285714286,0.5396765701391502,-0.6250563369223929
2023-09-16,Albacete,Burgos,H,W,1.8,3.4,5.0,-0.75,2.03,1.83,2.35,1.57,2,1,0.04967320261437913,1.8894117647058823,3.5688888888888886,5.248366013071895,-0.25267907501410036,-0.8777354119364933
2023-09-23,Albacete,Santander,A,L,2.3,3.0,3.5,-0.25,1.98,1.88,2.3,1.6,2,1,0.0538302277432714,2.423809523809524,3.1614906832298146,3.6884057971014497,0.47073474470734744,-0.40700066722914585
2023-09-30,Albacete,Andorra,H,W,2.15,3.3,3.5,-0.25,1.9,1.95,2.15,1.67,3,1,0.05386086781435617,2.2658008658008657,3.4777408637873757,3.6885130373502464,-0.2711198428290766,-0.6781205100582224
2023-10-03,Albacete,Alcorcon,A,W,3.1,3.1,2.3,0.25,1.88,1.98,2.25,1.62,1,2,0.07994389901823284,3.347826086956522,3.347826086956522,2.4838709677419355,0.5586549484142147,-0.11946556164400768
2023-10-06,Albacete,Levante,H,L,2.1,3.1,3.7,-0.25,1.8,2.05,2.15,1.67,0,2,0.06904139162203671,2.244986922406277,3.314028314028314,3.9554531490015368,0.5974025974025974,0.4779370357585897
2023-10-13,Albacete,Oviedo,A,L,2.4,3.0,3.3,-0.25,2.05,1.8,2.6,1.48,3,0,0.05303030303030298,2.527272727272727,3.159090909090909,3.4749999999999996,-0.4454368932038835,0.03250014255470618
2023-10-22,Albacete,Sp Gijon,H,L,2.2,3.1,3.6,-0.25,1.85,2.0,2.15,1.67,1,3,0.054903877484522745,2.32078853046595,3.2702020202020203,3.7976539589442813,-0.2877697841726619,-0.25526964161795573
2023-10-29,Albacete,Huesca,A,D,2.88,3.0,2.75,0.0,1.95,1.9,2.6,1.48,0,0,0.044191919191919116,3.0072727272727273,3.1325757575757573,2.8715277777777777,-0.43088803088803085,-0.6861576725059866
2023-11-04,Albacete,Elche,H,D,2.25,3.2,3.4,-0.25,1.98,1.88,2.15,1.67,1,1,0.051062091503268014,2.3648897058823533,3.3633986928104576,3.573611111111111,-0.3482466747279323,-1.0344043472339188
2023-11-12,Albacete,Eibar,A,D,1.83,3.3,4.75,-0.5,1.85,2.0,2.25,1.62,1,1,0.060004706251470585,1.9398086124401914,3.498015530629853,5.035022354694485,-0.42285270112708895,-1.457257048361008
2023-11-19,Albacete,Cartagena,A,D,2.88,3.2,2.6,0.0,2.0,1.85,2.15,1.67,1,1,0.0443376068376069,3.007692307692308,3.341880341880342,2.715277777777778,-0.19860885008139711,-1.6558658984424048
2023-11-25,Albacete,Zaragoza,H,W,1.91,3.25,4.33,-0.5,1.93,1.93,2.25,1.62,1,0,0.06219939933348151,2.02880085272695,3.4521480478338145,4.599323399113975,-0.3682864450127877,-2.0241523434551927
2023-12-03,Albacete,Ferrol,A,L,2.4,3.0,3.3,-0.25,2.1,1.78,2.5,1.5,5,4,0.05303030303030298,2.527272727272727,3.159090909090909,3.4749999999999996,0.5070979989702386,-1.517054344484954
2023-12-08,Albacete,Villarreal B,H,W,1.5,4.2,6.5,-1.0,1.88,1.98,1.75,2.05,2,0,0.0586080586080584,1.5879120879120876,4.4461538461538455,6.88095238095238,-0.2877697841726619,-1.8048241286576159
2023-12-16,Albacete,Mirandes,A,L,3.4,3.2,2.25,0.25,1.93,1.93,2.05,1.75,2,0,0.051062091503268014,3.573611111111111,3.3633986928104576,2.3648897058823533,0.37024221453287187,-1.434581914124744
2023-12-19,Albacete,Eldense,H,D,1.6,3.8,6.0,-0.75,1.78,2.1,2.25,1.62,1,1,0.054824561403508776,1.6877192982456142,4.008333333333334,6.328947368421053,-0.42285270112708895,-1.857434615251833
2024-01-13,Albacete,Levante,A,L,2.38,3.4,3.0,-0.25,2.05,1.8,2.2,1.65,3,2,0.04761904761904767,2.493333333333333,3.5619047619047617,3.1428571428571432,-0.5925155925155925,-2.449950207767426
2024-01-20,Albacete,Alcorcon,H,L,1.57,4.0,6.5,-1.0,1.98,1.88,2.08,1.73,0,1,0.04078882900538949,1.6340384615384616,4.163155316021558,6.765127388535031,-0.3181818181818181,-2.7681320259492437
2024-01-28,Albacete,Burgos,A,L,2.5,3.1,3.0,-0.25,2.13,1.75,2.5,1.5,2,1,0.05591397849462365,2.639784946236559,3.273333333333333,3.167741935483871,-0.6119806990702601,-3.3801127250195036
2024-02-03,Albacete,Cartagena,H,D,1.8,3.4,5.25,-0.75,2.03,1.83,2.15,1.67,1,1,0.04014939309056964,1.872268907563025,3.5365079365079364,5.460784313725491,-0.3156822810590631,-3.695795006078567
2024-02-12,Albacete,Valladolid,A,D,2.0,3.4,3.8,-0.5,2.03,1.83,2.2,1.65,0,0,0.05727554179566563,2.1145510835913313,3.594736842105263,4.017647058823529,-0.5341113105924596,-4.229906316671027
2024-02-18,Albacete,Santander,H,W,1.95,3.3,4.2,-0.5,2.0,1.85,2.05,1.75,2,0,0.05394605394605412,2.0551948051948052,3.478021978021979,4.426573426573428,-0.24890190336749635,-4.478808220038522
2024-02-25,Albacete,Amorebieta,A,D,3.6,3.0,2.25,0.25,1.95,1.9,2.5,1.5,1,1,0.05555555555555558,3.8000000000000003,3.166666666666667,2.375,0.5134281200631912,-3.9653800999753317
2024-03-01,Albacete,Sp Gijon,A,L,2.2,3.1,3.6,-0.25,1.85,2.0,2.35,1.57,2,1,0.054903877484522745,2.32078853046595,3.2702020202020203,3.7976539589442813,-0.42105263157894735,-4.3864327315542795
2024-03-09,Albacete,Oviedo,H,L,2.3,3.0,3.4,-0.25,2.03,1.83,2.4,1.53,1,2,0.06223358908780918,2.4431372549019605,3.1867007672634275,3.6115942028985506,-0.2633204633204633,-4.649753194874743
2024-03-17,Albacete,Elche,A,L,1.73,3.4,5.75,-0.75,1.95,1.9,2.25,1.62,3,2,0.04606537261800936,1.809693094629156,3.5566222669012317,6.014875892553554,-0.4093097913322633,-5.059062986207006
2024-03-25,Albacete,Ferrol,H,D,1.83,3.1,4.2,-0.5,1.93,1.93,2.35,1.57,1,1,0.10712397068822233,2.026036866359447,3.432084309133489,4.649920676890535,-0.1662544693961192,-5.2253174556031246
