Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2021-08-14,AZ Alkmaar,Waalwijk,A,L,7.5,4.5,1.44,1.25,1.92,1.98,1.44,2.7,1,0,0.04999999999999982,7.874999999999999,4.725,1.5119999999999998,0.0,0.0
2021-08-29,AZ Alkmaar,Heerenveen,A,W,3.8,3.5,1.9,0.5,1.9,2.0,1.66,2.15,1,3,0.07518796992481214,4.085714285714286,3.763157894736843,2.042857142857143,-0.6613756613756615,-0.6613756613756615
2021-09-11,AZ Alkmaar,PSV Eindhoven,H,L,3.25,4.0,2.0,0.25,2.02,1.88,1.6,2.3,0,3,0.05769230769230771,3.4375,4.230769230769231,2.1153846153846154,0.5104895104895106,-0.15088615088615087
2021-09-19,AZ Alkmaar,Heracles,A,L,4.0,3.6,1.85,0.5,2.02,1.88,1.7,2.1,3,2,0.06831831831831825,4.273273273273273,3.845945945945945,1.9763888888888892,-0.2909090909090909,-0.44179524179524177
2021-09-23,AZ Alkmaar,Twente,A,L,3.4,3.5,1.95,0.25,2.08,1.82,1.61,2.25,3,1,0.09265244559362218,3.7150183150183156,3.8242835595776774,2.130672268907563,-0.5059732958538299,-0.9477685376490717
2021-09-26,AZ Alkmaar,Go Ahead Eagles,H,W,1.28,5.25,9.0,-1.5,1.97,1.93,1.5,2.5,5,0,0.08283730158730163,1.3860317460317462,5.684895833333334,9.745535714285715,-0.46933543679747586,-1.4171039744465475
2021-10-03,AZ Alkmaar,Cambuur,A,W,3.6,4.0,1.83,0.5,2.06,1.84,1.53,2.4,1,3,0.07422586520947183,3.8672131147540987,4.296903460837887,1.9658333333333338,0.2785158039395328,-1.1385881705070147
2021-10-17,AZ Alkmaar,Utrecht,H,W,2.0,3.5,3.5,-0.25,1.82,2.08,1.65,2.2,5,1,0.0714285714285714,2.142857142857143,3.75,3.75,0.4913098770665537,-0.6472782934404611
2021-10-24,AZ Alkmaar,Groningen,A,L,4.75,3.6,1.72,0.75,1.87,2.03,1.75,2.05,2,0,0.0696994424044608,5.081072351421189,3.850917992656059,1.8398830409356723,0.5333333333333333,-0.11394496010712762
2021-10-30,AZ Alkmaar,Zwolle,H,W,1.22,6.5,11.0,-1.75,1.99,1.91,1.5,2.5,3,2,0.0644273759027858,1.2986013986013987,6.918777943368108,11.708701134930644,-0.543512809103045,-0.6574577692101726
2021-11-07,AZ Alkmaar,Feyenoord,A,L,1.9,3.75,3.8,-0.5,1.94,1.96,1.57,2.35,1,0,0.056140350877192935,2.006666666666667,3.960526315789474,4.013333333333334,0.22994076467420577,-0.42751700453596686
2021-11-20,AZ Alkmaar,Nijmegen,H,D,1.33,5.0,9.0,-1.25,1.75,2.05,1.6,2.3,1,1,0.06299081035923138,1.4137777777777778,5.314954051796157,9.566917293233082,-0.24916943521594684,-0.6766864397519137
2021-11-28,AZ Alkmaar,Vitesse,A,D,3.1,3.6,2.15,0.25,1.93,1.97,1.7,2.1,0,0,0.06547470200883554,3.3029715762273906,3.8357089272318077,2.2907706093189963,-0.7073247406475951,-1.3840111803995088
