Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2022-08-05,Arsenal,Crystal Palace,A,W,4.2,3.6,1.85,0.5,2.04,1.89,2.1,1.72,0,2,0.056413556413556165,4.436936936936936,3.8030888030888024,1.9543650793650793,0.0,0.0
2022-08-13,Arsenal,Leicester,H,W,1.53,4.33,5.75,-1.0,1.92,1.98,1.66,2.2,4,2,0.05845469693718108,1.619435686313887,4.583108837737995,6.086114507388792,0.4883248730964467,0.4883248730964467
2022-08-20,Arsenal,Bournemouth,A,W,8.0,4.75,1.4,1.25,1.91,1.99,1.72,2.1,0,3,0.04981203007518786,8.398496240601503,4.986607142857142,1.469736842105263,0.38250094866306716,0.8708258217595138
2022-08-27,Arsenal,Fulham,H,W,1.3,5.75,9.0,-1.5,1.87,2.03,1.5,2.62,2,1,0.05425492382014108,1.3705314009661835,6.061965811965812,9.488294314381271,0.31960608773500443,1.1904319094945182
2022-08-31,Arsenal,Aston Villa,H,W,1.45,4.5,6.0,-1.25,2.06,1.84,1.72,2.1,2,1,0.07854406130268199,1.5638888888888889,4.853448275862069,6.471264367816092,0.2703560098695805,1.460787919364099
2022-09-04,Arsenal,Man United,A,L,2.5,3.5,2.7,0.0,1.9,2.0,1.66,2.2,3,1,0.05608465608465618,2.6402116402116405,3.696296296296297,2.851428571428572,0.3605683836589698,1.8213563030230686
2022-09-18,Arsenal,Brentford,A,W,4.2,3.8,1.8,0.75,1.85,2.05,1.66,2.2,0,3,0.05680868838763575,4.43859649122807,4.015873015873016,1.902255639097744,-0.3507014028056112,1.4706549002174574
2022-10-01,Arsenal,Tottenham,H,W,2.05,3.75,3.3,-0.5,2.06,1.84,1.72,2.1,3,1,0.05750184774575029,2.167878787878788,3.9656319290465634,3.489756097560976,0.47430830039525684,1.9449632006127142
2022-10-09,Arsenal,Liverpool,H,W,2.5,3.6,2.62,0.0,1.93,1.97,1.57,2.37,3,2,0.05945716709075488,2.648642917726887,3.814045801526717,2.775777777777778,0.5387195974280123,2.483682798040727
2022-10-16,Arsenal,Leeds,A,W,6.0,4.2,1.55,1.0,1.98,1.92,1.61,2.3,0,1,0.049923195084485394,6.299539170506913,4.409677419354838,1.6273809523809524,0.6224481626771274,3.106130960717854
2022-10-23,Arsenal,Southampton,A,D,6.0,4.0,1.57,1.0,1.93,1.97,1.66,2.2,1,1,0.05360934182590227,6.321656050955414,4.214437367303609,1.6541666666666666,0.3855157278712509,3.491646688589105
2022-10-30,Arsenal,Nott'm Forest,H,W,1.2,7.0,12.0,-2.0,2.04,1.86,1.5,2.62,5,0,0.059523809523809534,1.2714285714285714,7.416666666666667,12.714285714285715,-0.6045340050377834,2.8871126835513214
2022-11-06,Arsenal,Chelsea,A,W,2.55,3.4,2.7,0.0,1.93,1.97,1.93,1.97,0,1,0.056644880174292034,2.694444444444444,3.5925925925925926,2.8529411764705883,0.2134831460674157,3.100595829618737
2022-11-12,Arsenal,Wolves,A,W,6.0,4.2,1.55,1.0,1.95,1.95,1.8,2.0,0,2,0.049923195084485394,6.299539170506913,4.409677419354838,1.6273809523809524,0.6494845360824743,3.750080365701211
2022-12-26,Arsenal,West Ham,H,W,1.5,4.33,6.5,-1.0,1.87,2.03,1.73,2.1,3,1,0.05145970272991063,1.577189554094866,4.552820512820513,6.834488067744418,0.3855157278712509,4.135596093572462
2022-12-31,Arsenal,Brighton,A,W,3.4,3.5,2.1,0.25,2.06,1.87,1.89,2.04,2,4,0.056022408963585235,3.5904761904761897,3.6960784313725488,2.217647058823529,0.36596080198242853,4.501556895554891
2023-01-03,Arsenal,Newcastle,H,D,1.8,3.8,4.33,-0.75,2.04,1.86,1.8,2.0,0,0,0.04966033250948776,1.8893885985170777,3.9887092635360535,4.545029239766082,0.5490716180371352,5.050628513592026
2023-01-15,Arsenal,Tottenham,A,W,3.1,3.6,2.2,0.25,1.99,1.91,1.8,2.0,0,2,0.054903877484522745,3.2702020202020203,3.7976539589442813,2.32078853046595,-0.5292717447246527,4.521356768867373
2023-01-22,Arsenal,Man United,H,W,1.8,3.8,4.2,-0.5,1.86,2.04,1.73,2.1,3,2,0.05680868838763575,1.902255639097744,4.015873015873016,4.43859649122807,0.5691119691119692,5.090468737979343
2023-02-04,Arsenal,Everton,A,L,8.5,4.5,1.4,1.25,1.99,1.94,1.87,2.03,1,0,0.05415499533146595,8.96031746031746,4.7436974789915975,1.4758169934640524,0.47430830039525684,5.564777038374599
2023-02-11,Arsenal,Brentford,H,D,1.44,4.75,7.0,-1.25,2.0,1.93,1.73,2.1,1,1,0.047827903091060886,1.5088721804511278,4.9771825396825395,7.3347953216374275,-0.6775907883082374,4.887186250066362
2023-02-15,Arsenal,Man City,H,L,2.9,3.5,2.35,0.25,1.83,2.1,1.88,2.02,1,3,0.05607378681479935,3.0626139817629183,3.696258253851798,2.4817733990147786,-0.6627466613514053,4.224439588714957
2023-02-18,Arsenal,Aston Villa,A,W,4.5,3.6,1.5,0.5,2.06,1.84,2.02,1.88,2,4,0.16666666666666652,5.249999999999999,4.199999999999999,1.7499999999999998,-0.3265184597062326,3.897921129008724
2023-02-25,Arsenal,Leicester,A,W,4.75,4.0,1.7,0.75,2.02,1.91,1.67,2.2,0,1,0.04876160990712064,4.981617647058823,4.195046439628483,1.782894736842105,0.4285714285714285,4.326492557580153
2023-03-01,Arsenal,Everton,H,W,1.36,4.75,10.0,-1.25,1.83,2.07,1.85,2.05,4,0,0.045820433436532415,1.4223157894736842,4.967647058823529,10.458204334365323,0.4391143911439114,4.765606948724064
2023-03-04,Arsenal,Bournemouth,H,W,1.22,7.0,12.0,-1.75,1.75,2.05,1.57,2.38,3,2,0.04586260733801706,1.2759523809523807,7.321038251366119,12.550351288056206,0.2969212551805802,5.062528203904645
2023-03-12,Arsenal,Fulham,A,W,6.0,4.0,1.57,1.0,1.88,2.05,1.85,2.08,0,3,0.05360934182590227,6.321656050955414,4.214437367303609,1.6541666666666666,0.21627169247994016,5.278799896384585
2023-03-19,Arsenal,Crystal Palace,H,W,1.25,5.5,15.0,-1.5,1.77,2.02,1.73,2.1,4,1,0.048484848484848575,1.3106060606060608,5.766666666666667,15.727272727272728,0.39546599496221657,5.674265891346801
2023-04-01,Arsenal,Leeds,H,W,1.29,6.0,9.0,-1.5,1.84,2.06,1.53,2.5,4,1,0.05297157622739013,1.3583333333333334,6.317829457364341,9.476744186046512,0.23699421965317924,5.91126011099998
2023-04-09,Arsenal,Liverpool,A,D,2.88,3.6,2.38,0.25,1.81,2.09,1.62,2.3,2,2,0.04516806722689082,3.010084033613446,3.762605042016807,2.4875000000000003,0.2638036809815951,6.175063791981575
2023-04-16,Arsenal,West Ham,A,D,6.0,4.2,1.55,1.0,1.92,1.98,1.8,2.0,2,2,0.049923195084485394,6.299539170506913,4.409677419354838,1.6273809523809524,-0.40201005025125625,5.773053741730319
2023-04-21,Arsenal,Southampton,H,D,1.2,7.0,13.0,-2.0,2.05,1.88,1.5,2.63,3,3,0.05311355311355315,1.2637362637362637,7.371794871794873,13.69047619047619,-0.6144842721287491,5.15856946960157
2023-04-26,Arsenal,Man City,A,L,1.55,4.5,5.25,-1.0,1.93,1.97,1.62,2.3,4,1,0.0578597030209933,1.6396825396825399,4.76036866359447,5.553763440860215,-0.7913043478260869,4.367265121775483
