Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2021-08-21,Atalanta,Torino,A,W,5.5,4.33,1.55,1.0,1.89,2.04,1.57,2.37,1,2,0.05792635435785254,5.818594948968189,4.580821114369502,1.6397858492546715,0.0,0.0
2021-08-28,Atalanta,Bologna,H,D,1.33,5.5,8.0,-1.5,1.92,2.01,1.36,3.2,0,0,0.05869788106630214,1.408068181818182,5.822838345864662,8.469583048530417,0.39016427025850486,0.39016427025850486
2021-09-11,Atalanta,Fiorentina,H,L,1.55,4.33,5.5,-1.0,2.0,1.93,1.53,2.5,1,2,0.05792635435785254,1.6397858492546715,4.580821114369502,5.818594948968189,-0.7101928819304333,-0.3200286116719284
2021-09-18,Atalanta,Salernitana,A,W,10.0,5.5,1.3,1.5,2.05,1.88,1.53,2.5,0,1,0.05104895104895091,10.510489510489508,5.78076923076923,1.3663636363636362,-0.6098357297414951,-0.9298643414134236
2021-09-21,Atalanta,Sassuolo,H,W,1.5,4.75,6.0,-1.0,1.88,2.02,1.53,2.5,2,1,0.04385964912280693,1.5657894736842104,4.958333333333333,6.263157894736842,0.26813040585495673,-0.6617339355584668
2021-09-25,Atalanta,Inter,A,D,1.9,3.75,3.8,-0.5,2.0,1.93,1.72,2.1,2,2,0.056140350877192935,2.006666666666667,3.960526315789474,4.013333333333334,0.361344537815126,-0.30038939774334084
2021-10-03,Atalanta,Milan,H,L,2.05,3.75,3.4,-0.25,1.87,2.06,1.66,2.2,2,3,0.04858919177427068,2.1496078431372547,3.932209469153515,3.56520325203252,-0.24916943521594684,-0.5495588329592876
2021-10-17,Atalanta,Empoli,A,W,5.75,4.33,1.55,1.0,1.9,2.0,1.5,2.62,1,4,0.050021216017931636,6.037621992103107,4.5465918653576445,1.6275328848277941,-0.4652011310772599,-1.0147599640365477
2021-10-24,Atalanta,Udinese,H,D,1.4,5.0,7.5,-1.25,1.9,2.03,1.53,2.5,1,1,0.04761904761904767,1.4666666666666668,5.238095238095238,7.857142857142858,0.3855730908283258,-0.6291868732082218
2021-10-27,Atalanta,Sampdoria,A,W,4.33,4.2,1.72,0.75,1.96,1.97,1.53,2.5,1,3,0.050437469149537506,4.548394241417498,4.411837370428057,1.8067524469372043,-0.6818181818181818,-1.3110050550264036
