Date,Team,Opponent,Home/Away,Result,Home Odds,Draw Odds,Away Odds,AHh,B365AHH,B365AHA,B365>2.5,B365<2.5,FTHG,FTAG,Bookmaker Margin,Fair Odds(H),Fair Odds(D),Fair Odds(A),Risk Score,Cumulative Score
2021-08-07,Barnsley,Cardiff,A,D,2.2,3.4,3.2,-0.25,1.98,1.92,2.3,1.61,1,1,0.06116310160427796,2.3345588235294117,3.607954545454545,3.3957219251336896,0.0,0.0
2021-08-14,Barnsley,Coventry,H,W,2.0,3.3,3.9,-0.5,2.09,1.84,2.2,1.66,1,0,0.05944055944055937,2.1188811188811187,3.496153846153846,4.131818181818181,-0.29448818897637796,-0.29448818897637796
2021-08-17,Barnsley,Luton,H,L,2.3,3.2,3.3,-0.25,2.02,1.91,2.3,1.61,0,1,0.05031291172595531,2.415719696969697,3.361001317523057,3.4660326086956528,0.528052805280528,0.23356461630415004
2021-08-21,Barnsley,QPR,A,D,2.05,3.3,3.8,-0.25,1.85,2.05,2.0,1.8,2,2,0.05399307581592572,2.1606858054226477,3.478177150192555,4.005173688100518,-0.41395531164249316,-0.18039069533834312
2021-08-28,Barnsley,Birmingham,H,D,2.25,3.3,3.3,-0.25,2.0,1.93,2.37,1.57,1,1,0.050505050505050386,2.3636363636363633,3.4666666666666663,3.4666666666666663,-0.24967706218859564,-0.43006775752693877
2021-09-11,Barnsley,Bournemouth,A,L,1.83,3.5,4.5,-0.5,1.9,2.0,2.1,1.72,3,0,0.05438459536820184,1.9295238095238094,3.6903460837887065,4.744730679156909,-0.42307692307692313,-0.8531446806038618
2021-09-15,Barnsley,Stoke,A,D,1.75,3.5,5.0,-0.5,1.75,2.05,2.2,1.66,1,1,0.05714285714285716,1.8500000000000003,3.7000000000000006,5.285714285714286,-0.2107601184600197,-1.0639047990638817
2021-09-18,Barnsley,Blackburn,H,D,3.0,3.0,2.62,0.0,2.03,1.9,2.2,1.66,0,0,0.04834605597964359,3.145038167938931,3.145038167938931,2.746666666666666,-0.1891891891891892,-1.2530939882530707
2021-09-25,Barnsley,Blackpool,A,L,2.4,3.3,3.0,0.0,1.7,2.1,2.3,1.61,1,0,0.05303030303030298,2.527272727272727,3.4749999999999996,3.159090909090909,-0.3179611650485437,-1.5710551533016144
2021-09-29,Barnsley,Nott'm Forest,H,L,2.4,3.0,3.25,-0.25,2.1,1.8,2.37,1.57,1,3,0.05769230769230771,2.5384615384615383,3.1730769230769234,3.4375,-0.31654676258992803,-1.8876019158915425
2021-10-02,Barnsley,Millwall,H,L,3.0,3.1,2.5,0.0,2.07,1.83,2.5,1.53,0,1,0.05591397849462365,3.167741935483871,3.273333333333333,2.639784946236559,-0.393939393939394,-2.2815413098309367
2021-10-16,Barnsley,Reading,A,L,2.15,3.25,3.6,-0.25,1.86,2.04,2.2,1.66,1,0,0.05058636453985299,2.2587606837606837,3.414405684754522,3.7821109123434704,-0.3156822810590631,-2.5972235908899997
2021-10-20,Barnsley,Middlesbrough,A,L,1.85,3.4,4.5,-0.5,1.9,2.0,2.1,1.72,2,0,0.05688040982158604,1.9552287581699344,3.593393393393392,4.755961844197137,-0.2644026109166588,-2.8616262018066583
2021-10-24,Barnsley,Sheffield United,H,L,3.8,3.4,2.05,0.25,2.08,1.73,2.1,1.72,2,3,0.04508041984444611,3.971305595408895,3.5532734274711166,2.1424148606811144,-0.21026241016212607,-3.0718886119687845
2021-10-30,Barnsley,Bristol City,A,L,2.3,3.3,3.2,-0.25,2.05,1.85,2.0,1.8,2,1,0.05031291172595531,2.415719696969697,3.4660326086956528,3.361001317523057,-0.2518063583815029,-3.3236949703502874
2021-11-03,Barnsley,Derby,H,W,2.2,3.2,3.5,-0.25,1.96,1.94,2.3,1.61,2,1,0.05275974025974017,2.3160714285714286,3.3688311688311683,3.684659090909091,-0.2975303802430419,-3.6212253505933294
