Date,Team,Opponent,Imp_H,Imp_D,Imp_A,Mod_H,Mod_D,Mod_A,suspicious
2024-12-26,Grimsby,Harrogate,0.5583308845136645,0.24537173082574198,0.1962973846605936,0.256035697510779,0.17090596582317485,0.5730583366660461,True
2023-10-08,St Mirren,Rangers,0.15789473684210528,0.2105263157894737,0.6315789473684211,0.18259583281848013,0.7276525205802924,0.08975164660122754,True
2023-02-05,Barcelona,Sevilla,0.7093184979137691,0.17969401947148816,0.1109874826147427,0.18616666251074054,0.061120511009445475,0.752712826479814,True
2022-01-18,Seraing,St. Gilloise,0.11775700934579439,0.20934579439252335,0.6728971962616822,0.18053239648211333,0.7368588493544109,0.08260875416347575,True
2024-02-24,Aston Villa,Nott'm Forest,0.6226312939902545,0.21169463995668653,0.16567406605305904,0.2175743148369828,0.15215302257723778,0.6302726625857794,True
2024-11-30,Bristol City,Plymouth,0.6264014466546112,0.21699819168173598,0.1566003616636528,0.23659555254665826,0.14478481722077868,0.6186196302325631,True
2024-11-09,Ad. Demirspor,Eyupspor,0.2007380073800738,0.23837638376383766,0.5608856088560886,0.2346567147502568,0.5728886350711864,0.1924546501785568,True
2023-11-03,Fortuna Dusseldorf,Wehen,0.6098741529525653,0.21006776379477252,0.18005808325266215,0.21719696332016158,0.1669155245834193,0.6158875120964191,True
2021-09-25,Leicester,Burnley,0.6045340050377834,0.23727959697732998,0.15818639798488665,0.24643943189376988,0.1553377886685014,0.5982227794377287,True
2024-08-10,Rangers,Motherwell,0.7809330628803246,0.13387423935091278,0.08519269776876268,0.13525835195831698,0.05119785926247074,0.8135437887792122,True
2022-04-18,Scunthorpe,Stevenage,0.17351857102353274,0.26509781684150835,0.5613836121349589,0.2553126812926037,0.593293983573943,0.1513933351334532,True
2024-04-04,Volendam,Feyenoord,0.041666666666666664,0.08712121212121213,0.8712121212121212,0.08022667270523207,0.8361962158946683,0.08357711140009956,True
2024-12-29,Walsall,Newport County,0.7238095238095239,0.18095238095238098,0.09523809523809525,0.17190197934831436,0.07913339649265211,0.7489646241590335,True
2025-08-24,Ajax,Heracles,0.7935216082037927,0.14405469195084236,0.06242369984536501,0.11446956053655508,0.046660011921419255,0.8388704275420258,True
2024-12-07,Leeds,Derby,0.6914119359534208,0.19796215429403205,0.11062590975254732,0.16871698055133177,0.06929137500068394,0.7619916444479843,True
2024-01-23,Bristol Rvs,Exeter,0.5496094879953717,0.25021695111368236,0.20017356089094587,0.2577930627663991,0.1902656594865344,0.5519412777470666,True
2024-03-23,Chesterfield,Boreham Wood,0.6474820143884892,0.20143884892086328,0.15107913669064746,0.173976710086403,0.14321651371795824,0.6828067761956389,True
2023-05-13,Real Madrid,Getafe,0.6150206978119456,0.23832052040212892,0.1466587817859255,0.22126950987559324,0.1557024831082268,0.62302800701618,True
2025-03-29,Aberdeen,Motherwell,0.571920017200602,0.24833369167920874,0.1797462911201892,0.24574267236566555,0.16634695729565846,0.5879103703386761,True
2022-08-13,Solihull,Southend,0.5518087063151441,0.26057633353770693,0.187614960147149,0.24941038752797012,0.19081410847544275,0.5597755039965872,True
