Date,Team,Opponent,Imp_H,Imp_D,Imp_A,Mod_H,Mod_D,Mod_A,suspicious
2024-04-13,Torino,Juventus,0.25287356321839083,0.3160919540229885,0.4310344827586207,0.28852436729947184,0.42702516144225616,0.28445047125827205,False
2023-09-03,OFI Crete,PAOK,0.17360870469193984,0.2546261002148451,0.5717651950932151,0.22392607075648252,0.6456152717057899,0.13045865753772762,True
2022-08-27,AFC Wimbledon,Barrow,0.38846314616134875,0.27992197296920723,0.3316148808694441,0.30027582330779995,0.315453407891682,0.38427076880051797,False
2023-05-13,Dijon,Amiens,0.5013768323086999,0.2867248759765378,0.21189829171476232,0.28858847703903023,0.20138724264324143,0.5100242803177284,False
2024-02-09,Ad. Demirspor,Kasimpasa,0.4331590739357729,0.23823749066467512,0.3286034353995519,0.25895513055993136,0.2935731271594455,0.4474717422806231,False
2024-12-29,Preston,Sheffield Weds,0.3794850147741663,0.32059940903334744,0.29991557619248627,0.3359817723986032,0.28697403854648523,0.3770441890549116,False
2025-01-05,Levadeiakos,Panserraikos,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.30979567779820744,0.22240064629129117,0.4678036759105015,False
2021-12-18,Hamburg,Schalke 04,0.4983388704318937,0.25249169435215946,0.24916943521594684,0.25555509341421745,0.24372399021178054,0.5007209163740021,False
2022-04-04,Buyuksehyr,Yeni Malatyaspor,0.6789378394689197,0.20066385033192516,0.12039831019915509,0.1884755993842477,0.0914253981757491,0.7200990024400032,True
2023-04-01,Perugia,Frosinone,0.2961387171871237,0.3056915790318696,0.3981697037810067,0.3315100352271482,0.3901479426348617,0.2783420221379901,False
2022-10-03,Maritimo,Casa Pia,0.337909186906019,0.29039070749736007,0.3717001055966209,0.315317823018083,0.3441777005530816,0.34050447642883547,False
2021-10-24,Barnsley,Sheffield United,0.2518063583815029,0.2814306358381503,0.46676300578034685,0.27195302029444635,0.457468233788498,0.27057874591705566,False
2024-03-16,Union Berlin,Werder Bremen,0.46676300578034685,0.2814306358381503,0.2518063583815029,0.2807620693477412,0.25554154007712554,0.46369639057513323,False
2022-11-13,Strasbourg,Lorient,0.44134505158578524,0.2711119602598395,0.28754298815437523,0.28133805969669223,0.25417392534028993,0.4644880149630179,False
2023-12-17,Almere City,Vitesse,0.41257367387033406,0.27111984282907664,0.3163064833005894,0.29593763276624885,0.30558704686126476,0.3984753203724864,False
2021-01-09,Heracles,Vitesse,0.27726432532347506,0.2513863216266174,0.47134935304990755,0.2695162446503166,0.45976460810191944,0.270719147247764,False
2023-12-20,Aberdeen,Livingston,0.5601552393272963,0.21992238033635186,0.21992238033635186,0.23729013381710867,0.18458050066752563,0.5781293655153656,True
2023-02-19,Roma,Verona,0.5729707286692962,0.26261158397342743,0.1644176873572763,0.23708603219459673,0.18562390605895424,0.5772900617464491,True
2025-03-09,Sociedad,Sevilla,0.4317656129529684,0.2968388589051658,0.27139552814186585,0.3105962206929035,0.24821050701773553,0.441193272289361,False
2022-10-01,Caen,Quevilly Rouen,0.5526315789473685,0.26842105263157895,0.17894736842105263,0.27004561287264084,0.17392741353900837,0.5560269735883508,True
2022-10-01,Tranmere,Barrow,0.3527021535960991,0.30719219829337663,0.34010564811052413,0.33771556638438005,0.3385399696939397,0.32374446392168027,False
2021-12-22,Gaziantep,Alanyaspor,0.40323450134770883,0.2668463611859838,0.32991913746630724,0.2730531669192448,0.2976143618024133,0.4293324712783419,False
2023-02-04,Utrecht,Heerenveen,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.25184001864049843,0.20601103521539788,0.5421489461441038,False
